text,text_id,annotator_1,annotator_2,annotator_3,label_1,label_2,label_3
RURA Mutuvuganire rwose @equitybank iri gutanga service mbi rwose urajyayo ukahamara amasaha 5 arukwaka serivice runaka @RURA_RWANDA @RDBrwanda,1434814062920183810,70,69,71.0,NEUTRAL,NEGATIVE,NEGATIVE
"#SportsNews Ramos , Messi &amp; Neymar Ibintu byose ku isi ubiharira igihe😂 #AllezParis @bbfmumwezi 95.3 FM https://t.co/tmirObLb5G",1553862674970288128,69,71,70.0,POSITIVE,NEUTRAL,NEUTRAL
"Friends,uyu munsi ndabona ari ukwitwaza amakote n’imitaka pe. https://t.co/2TPxgopvw0",1348499225055784962,70,69,71.0,POSITIVE,NEUTRAL,NEUTRAL
@Arenshema Ikosa ntazigera nkora nuko nzahora nibuka ko anniversary zifite abo cyane abana bo mubakire,1413526729885458436,70,69,71.0,NEUTRAL,NEGATIVE,NEGATIVE
"""Ese uretse Ikigare wigeze utera ibuye kukarere zirakonera cg ubyumva nkanjye aha!?😂😂Nese kuki batavuze intara!?😂😂",1383302966392721419,69,71,70.0,NEGATIVE,NEGATIVE,NEGATIVE
Ikiganiro cy'Umuryango Imbogamizi zigihari mu gushyira mu bikorwa ihame ry'uburinganire n'ubwuzuzanye mu muryango. Kurikira ikiganiro kuri Radio Rwanda.,1499828111373918208,70,71,69.0,POSITIVE,NEUTRAL,NEUTRAL
Ko intangiriro yubunebwe arukunyurwa ubundi unyurw ute?🤫🤫 https://t.co/60aVEmTJZW,1390673090049359873,70,69,71.0,NEUTRAL,NEUTRAL,NEGATIVE
"@Janeuwimana @fundiwasauti @IronMkr @RwamaganaDistr Unkumbuje indirimbo igira iti ""Umunyarwandakazi ni mama w'abana banjye, naramukunze kuko azi ibanga ryanjye""",1434383016051286017,69,70,71.0,POSITIVE,POSITIVE,NEUTRAL
Umunsi mwiza w'abakozi kuri mwese abakozi! Abadakora natwe bazadushakire umunsi wacu ndabizi n'ubundi nitwe benshi😂. Ngo mwihangire imirimo😂😂☎️,1388412145847701505,70,71,69.0,MIXED,MIXED,MIXED
Turashimira @AJijukirwa k'ubufatanye na @oxfaminrwanda na EU mugushyigikira no kurinda umwana w'umukobwa ihohoterwa rishingiye ku gitsina. #Wiceceka #UmugoreKuIsonga https://t.co/sZI21yFX1P,1467764287137587203,69,71,70.0,POSITIVE,POSITIVE,NEUTRAL
#BnBSports Muri Top 4 umwanya bazawubona abasore ba Klopp barushwa na Leicester amanota 6 mu gihe bakibitse umukino 1? @bbfmumwezi 95.3 FM https://t.co/mV6NKC7dOs,1391138618400546821,71,69,70.0,NEUTRAL,NEUTRAL,NEUTRAL
"🚨AMAKURU AGEZWEHO🚨 Perezida wa Repubulika Paul Kagame amaze kugera muri Zambia, aho atangiye uruzinduko rw'akazi rw'iminsi ibiri. #RBAAmakuru https://t.co/BC9xy9300p",1510902717459357698,70,69,71.0,POSITIVE,NEUTRAL,NEUTRAL
@Loria_laurence @eLHAMiiD @mutesi_lydie Si ngombwa iyo yose itegeko rivuga iri munsi yiyo,1497420317446131713,69,71,70.0,POSITIVE,NEUTRAL,NEUTRAL
Dore aba minister bashya baba tweep bashyizwe mumyanya ikomeye twihanganisha ababuze ababo muri uru rutonde bize nabi example:@kanisekere @Ish_Geovanis @iraadou https://t.co/5NcwhAyEfE,1435116030553169921,69,70,71.0,MIXED,POSITIVE,NEUTRAL
@BankofKigali Mwaramutse neza Mudufashe ko turimo gukatwa amafaranga igihe nkuye amafaranga kuri Momo nyashyira kuri konte bimeze bite ko bidasobanutse?,1513100772636045312,71,69,70.0,NEUTRAL,NEGATIVE,NEGATIVE
@KabossSamy @Umutoni03402509 Ibi ni ibiki ra? Iyi indaya yasinze c?,1348320095697854466,70,69,71.0,POSITIVE,NEGATIVE,NEGATIVE
"@artSylvi @kemnique @Bryan_noelson Abantu! Yakavuze ngo : ""kubana n'abagore"" apana gutunga kuko si umutungo cg amatungo!",1448690142382804993,69,70,71.0,POSITIVE,NEGATIVE,NEGATIVE
"Munsobanurire- Aya mafaranga y'ubwiteganyirize RSSB ikata k'umushahara, mugihe umuntu yitabye imana akiri ingaragu, atarajya mukiruhuko cy'izabukuru bigenda bite?",1503273640804196353,70,69,71.0,POSITIVE,NEUTRAL,NEUTRAL
"Ubu buryo ni igisubizo ku mitangire ya serivice inoze,kdi bizaba inkingi ku terambere n'icyizere ku bagenerwabikorwa. https://t.co/9s3NzFRw8p",1369246137455116288,69,71,70.0,POSITIVE,POSITIVE,NEUTRAL
@Ruvuzananga @Mukuluwimbwa @NDOMBIZI @byukavuba Zarizimpitanye gaceze Yewega weee😂😂😂 Nubu ndikumva wagira ngo Amara bayadashye ndaqa😂😂😂,1521041282377949184,71,70,69.0,NEGATIVE,NEGATIVE,NEGATIVE
@MutabaziRich @Osee_w_i_Rwanda @DimitrieSissi Igihe cyo kuganira ku masezerano ndifuza kuhaba nka manager w’umukinnyi kuko hari amategeko menshi atazi!,1469646800718028801,70,69,71.0,POSITIVE,POSITIVE,NEUTRAL
@SamirSylva @uwase_bora @FERWAFA @DTumutoneshe @KarugengeRadu @Olivierbie @amonb_official @CynthiaNaissa @machadpro @_Toussaint_3 @Ingwey1 @Empereur_Tonton Iyi niyo kipe ifite izina rirerire mu Rwanda kbs,1526469040323145730,70,69,71.0,POSITIVE,NEUTRAL,NEUTRAL
Buri muntu wese kwisi uzi ubwenge natangire yige ururimi rw'ikinyarwanda. 😂😂😂😂😂😂😂,1540630218183958528,69,71,70.0,MIXED,POSITIVE,NEUTRAL
@Alicebi77 Vuga gake batakumva bagahurura bose kandi arinjye wihamagariye chou🤥🤥,1550935304479145991,69,71,70.0,MIXED,NEUTRAL,NEUTRAL
Imyenda nkiyi niyo ba mubi cyane bazize ntugashukane https://t.co/cPSnaWXxXw,1463523244988936194,70,71,69.0,NEGATIVE,NEGATIVE,NEGATIVE
"Ikibazo cy'izamuka ry'ibiciro bya Gaz, Leta itagize icyo ikora mumaguru meshya benshi turasubira kuri gakondo ndabarahiye. 😠",1457775133683183628,70,69,71.0,NEGATIVE,NEGATIVE,NEGATIVE
"@BakerReports @BugeseraDistr @isangostar Ndabyumva. Joe yaratunguranye agenda abantu batazi bazi ko anarwaye, none ndebera na Jay",1433318627332272130,70,69,71.0,NEUTRAL,NEGATIVE,NEGATIVE
"@NdahiroPapy @GakenkeDistrict @RIB_Rw @Rwandapolice @PaulKagame @UrugwiroVillage @evalistmurwana @oswaki @my250tweets Ibi twabibonye kdi birababaje, turabikurikirana abakoze amakosa nkaya bahanwe by'Intangarugero kdi n'uwahohotewe arenganurwe. Mwakoze Ndahiro",1412126865188392960,71,69,70.0,MIXED,POSITIVE,NEUTRAL
@d_habumuremyi Why not?? Si abana babo?? Yamukikira cg agateka. Ntabwo bireba umugore gusa!,1424045815304232970,69,71,70.0,POSITIVE,NEUTRAL,NEUTRAL
@eLHAMiiD @Jmudakikwa1 @IbambePaul @LegalAid_Rwanda @RoyalFMRwanda @tomclosetweets @BakerReports @Rwanda_Justice @RwandaLocalGov Umusoro wo wureke tuwuvuzeho bwakwira bugacya kuko hari abawita uwa @rrainfo kandi igihe cyose uwita uwa RRA ntaho twagera.,1378623323211464705,70,71,69.0,POSITIVE,NEUTRAL,NEUTRAL
Muraho abo bireba ??nukuri abantu twambukiranya imipaka muri congo duhangayikishijwe na #Visa muri congo badusaba kandi twumva ngo bagiye muri #EAC @RusiziDistrict @RubavuDistrict @RwandaLocalGov @Rwandamigration,1528285270893907968,71,70,69.0,NEUTRAL,NEUTRAL,NEGATIVE
@bizabTheBrain @wasac_rwanda @Rwandapolice @RBCRwanda @RURA_RWANDA Nabahaye numero kuri DM mbaha na map hano ndacyategereje ndebe. Kuko nyuma yo kubaha numero nta yindi reaction yabaye.,1430524499674468354,70,71,69.0,NEUTRAL,NEUTRAL,NEGATIVE
Mwakoze cyane @reg_rwanda muzigishe na bagenzi banyu bamazi gukora neza batanga service mbi cyane https://t.co/wz8lpv46i1,1407069222413344768,70,71,69.0,MIXED,MIXED,MIXED
"@MTNRwanda mwaramutse neza, mwareba ikibazo mbabajije muri DM. Murakoze",1347412146041327617,71,69,70.0,NEUTRAL,NEUTRAL,NEGATIVE
@AissaCyiza @ConnectionHit @Annemwiza Ajye afungura afungura amadirishya n'inzugi ku manywa maze n'ijoro abifunge....Ibyo n'ibyumvikana??,1418114511584759809,71,70,69.0,NEUTRAL,NEUTRAL,NEUTRAL
"nibyiza ariko mugihe ukiri hagati muri ayo maboko biragoye kugira ngo uzigere umenya neza(usobanukirwa) n' ibyiza(impano,ubwiza,ubushobozi ,ubutunzi)bikugize (bikurimo).✍️ EV.Idrissa 🗒️🖊️",1542750219686887425,71,69,70.0,MIXED,MIXED,NEUTRAL
"Mu kubungabunga ibidukikije no guhangana n'ikibazo cy'imihindagurikire y'ikirere,Tugomba gutera ibiti Niyo mpamvu @GikayaCoop ku bufataye na @ViAgroforestry #IgitiNiUbuzima🌲 @RwandaAgri @RCARwanda @actionaidrwanda @KayonzaDistrict @Mugabof89539197 @nyckayonza @nyamiramasector https://t.co/MwVTnacrOK",1547852930354593793,69,71,70.0,POSITIVE,POSITIVE,NEGATIVE
Gahunda y'uko abakinnyi bakina hanze bazagenda basanga @AmavubiStars mu mwiherero #RwOT @grace_kantarama https://t.co/WBqDi6HrTQ,1443825415055945733,69,70,71.0,NEUTRAL,NEUTRAL,NEUTRAL
"Hifashishijwe ikoranabuhanga, ku wa Mbere, Amb. @claverGatete yashyikirije Umuyobozi wa #Jamaica, Sir Patrick Allen impapuro zimwemerera guhagararira u #Rwanda muri iki gihugu. 📸@RwandaUN https://t.co/nwpTkqUoro",1513740489945718787,70,69,71.0,NEUTRAL,NEUTRAL,NEUTRAL
@mutesi_lydie @shyaka198 @MissRwandaDotRW Nukuri iyo bamanuramo gake ! Uziko ashatse guhagarara ubundi buryo uretse ntago btamushobokera anyway congratulations to her she deserves it,1373406631250296832,69,71,70.0,MIXED,MIXED,NEUTRAL
"@KARANGWASewase @Muhangadis @GakenkeDistrict @RwandaSouth #RDF ingabo igoboka aho rukomeye hose! Ubudasa mubuvoma ku isoko twese tuvomaho,Rudasumbwa mu mihigo,intore izirusha intambwe,umubyeyi dukunda cyane H.E @PaulKagame!",1478758274820419588,70,69,71.0,POSITIVE,POSITIVE,POSITIVE
"Iki kiganiro cyanshimishije pe ,ariko ubusobanuro bw'aba bayobozi haraho butanyuze kubera ko hari ibyo bacaga hejuru pee. https://t.co/3y1jZ4578V",1439875408309194756,71,69,70.0,MIXED,MIXED,POSITIVE
"@IremboGov Mwaramutse, nkeneye ubufasha bwanyu, nasabye icyemezo cy'amavuko (kimara umunsi 1) none uyu ni umunsi wa 3 nki kigitegereje, mwafasha,. Murakoze. #RwOT https://t.co/MUnNXrmhV7",1385138565919744001,70,71,69.0,NEUTRAL,NEUTRAL,NEGATIVE
"@MIENNE___ @L_A_r_s_e_n_e14 Yiiiii. Akumva yagusebeje, rwose yakukubabaje. Ukugirango abantu bari bazi ko umubiri wawe udakora! 😂😂😂 So stupid!",1458375954460446720,70,71,69.0,POSITIVE,NEGATIVE,NEGATIVE
"Nkomeje kwirinda nambara Agapfukamunwa, nubahiriza intera isabwa ndetse nkaraba kenshi amazi n'isabune. #Nzatsinda kuko #Sindohoka. Na we se? https://t.co/5rdLIrSg7Z",1405676101754621957,70,69,71.0,POSITIVE,POSITIVE,POSITIVE
@kanisekere Ewan numusirikare wo kubutaka kbs,1449999756965597185,69,70,71.0,NEUTRAL,NEUTRAL,NEUTRAL
N'ubundi ugukunda ntagukoresha utuka iwanyu kuko iyo ututse iwanyu nawe uba witutse. Ahubwo aba yakubonyemo ubwenge bucye. https://t.co/nqzLy6YvDe,1364892895107575810,70,69,71.0,POSITIVE,NEGATIVE,NEGATIVE
Iyi #missrwanda2021 kuyireba ndabona ntaho bitaniye nuko yari kubera mu muhezo 🥺🥺🥺🥺,1368281308703625219,70,69,71.0,POSITIVE,NEGATIVE,NEGATIVE
"@Radiotv10rwanda @KamosoEddy @FifiEsther Mwaramutse ndiJackson hano Nyagatare,nukuri muduhe""amatunda yarandyoheye"" pe sinayibagirwa kdi icyumueru cyiza kuri mwese",1376060875098951680,71,69,70.0,POSITIVE,POSITIVE,NEUTRAL
Uyu mugabo yakundaga ka manyinya cyane ntakuntu atari kurya ruswa udasize nibijyana na manyinya kbs mbega gusa yihangane tu https://t.co/OLxovADeng,1500977263835291650,70,71,69.0,NEUTRAL,NEGATIVE,NEGATIVE
@Umurerwa51 Nukuri ntubizagutere ubwoba dore uri mu gihigu cyiza,1552880878501625857,70,69,71.0,POSITIVE,POSITIVE,POSITIVE
@IrakozeQuetsia @CharityKeza Njye kugeza ubu sindumva ikibazo abantu bafite pe 🤦🏾‍♀️,1515350041053081602,71,69,,NEUTRAL,NEGATIVE,
@SimbaSCTanzania Mwihangane kuko ndabona mwakubiswe kabisa. Mutegure match yo kwishyura n'ubwo bigoye.,1393621928787722247,69,70,71.0,MIXED,NEGATIVE,NEGATIVE
@P_Lumumba6 @i_Birere U Rwanda rwari hafi kuzima.... Rero byari ngombwa cyane gukora ibidashoboka mbese ibitarigeze bibaho,1382121066492010496,71,70,69.0,MIXED,NEUTRAL,NEUTRAL
"@Ir_Joachim @kemnique Nawe narekarame ibye nyine kdi niba uriwe ihangane Gsa ntukavange amasaka namasakaramentu nitukubwirango udufashe kuyishyura uzabireke ,😏😏 burimuntu numusonga we",1521788865429876736,70,69,71.0,POSITIVE,NEGATIVE,NEGATIVE
@NonViolenceAct @leoshad2020 Niba se upfuye aba ababariwe ibyaha umunsi w'urubanza uvuze iki? Hazaburanishwa ababariwe?,1432360853630750725,70,69,71.0,NEUTRAL,NEUTRAL,NEGATIVE
@byukavuba @PMudakikwa @Influencer_rw Cyaze uramuhaye tsu nawe nuko yumva yayibye bruh,1503333566805118979,70,71,69.0,NEUTRAL,NEGATIVE,NEGATIVE
Reka twizere ko ba mubyeyi bakumva bakaguhoza amarira. Pole. @RIB_Rw @ProsecutionRw @RwandaLocalGov @Nyarugenge @CityofKigali @RwandaRemembers @Ibuka_Rwanda @oswaki @eLHAMiiD @PMudakikwa @ClaudeKarangwa @DimitrieSissi @TuyisengeEpiph1 @Ishimwe71 @Nyac_juru_jesse @NestaNR2 #Rwanda https://t.co/DYZIXOxfZB,1390959085093273600,69,71,70.0,POSITIVE,NEUTRAL,NEUTRAL
@harerimana_tito Ntanubwo wakwihisha mu murima w'ibitunguru ngo bikunde ahubwo icyiza n'ugukora ibintu byawe neza kinyamwuga kandi ukaba inyangamugayo⚠️⚠️,1520342630160285696,71,70,69.0,MIXED,POSITIVE,POSITIVE
@NDOMBIZI Ndumva Indwara Ari Iya #Famille,1516324912318791680,70,71,69.0,NEUTRAL,NEGATIVE,NEGATIVE
@kemnique nonese boss abagenda Bose baba bigometse ? Noneho imipaka yongere ifungwe ?,1507289579191209987,70,71,69.0,NEUTRAL,NEGATIVE,NEGATIVE
@GakwayaMwene @uratangaziki ni nkinkonii umwalimu yifashisha ashyira kumurongo abana bo mirii p2 utu natwo dutondesha amenyo neza,1543337529969106946,70,71,69.0,POSITIVE,NEUTRAL,NEUTRAL
@Radiorwanda_RBA Ese bavandimwe mebwe abamotari iyobabatwaye muraganira mukumva ibyo bavuga ngewe ndikiriza gs arko simbanumva ibyo ba mbwira 😂,1369193109905629187,70,71,69.0,POSITIVE,NEUTRAL,NEGATIVE
Ruswa ni mbi tuyirinde! Ubutumwa bwa @merad Visi Meya muri @CityofKigali https://t.co/8oeNGnK9h2,1522220954092556289,69,70,71.0,POSITIVE,NEUTRAL,NEUTRAL
Nkore neza bandebereho hejuru cyane Nawe wabigeraho pe imbere intore irushizindi intambwe🙂🤗😎 @licky_pro @styga_pro_image @ Kagugu https://t.co/i4k5xphqoj,1355112659201495041,71,69,70.0,POSITIVE,POSITIVE,POSITIVE
"@RGisanintwari Njye, ndatuza. Hanyuma, ikintu kikajya kimukomanga ku mutima..urubanza rukamutsinda. Iyo mushwanye, birangiriraho. Ariko iyo utuje, urubanza rumuhoraho.",1408096414605926404,71,69,70.0,MIXED,MIXED,NEGATIVE
@FideleC18261607 Umuntu wese ugwingiye ku mufuka ni uko abyumva ariko abaremerewe babyumva ukundi,1474697602943881219,70,69,71.0,NEUTRAL,NEUTRAL,NEGATIVE
Turabibuka kandi ntituzabibagirwa na rimwe igihe cyose tugihumeka. Baruhukire mu mahoro. https://t.co/Lyj9xq2xbS,1514177594207387660,71,70,69.0,POSITIVE,POSITIVE,POSITIVE
"Nyuma yaho Darwin Nunez asinyiye ikipe ya Liverpool, dore ubusatirizi bwayo uko buzaba bumeze 🔥🔥🔥 👇👇👇 https://t.co/3eJnDVu3hn",1535622414129942528,71,69,70.0,NEUTRAL,NEUTRAL,NEUTRAL
"#BnBSports Abanya-Nigeria kwakira gutsindwa byanze, biroha mu kibuga, bamenagura ibirahure n'intebe za Stade #SimplySports https://t.co/VdrUgbzvL7",1508911238054617090,70,69,71.0,NEUTRAL,NEGATIVE,NEGATIVE
Yitwa Kassim Yussuf yakoze #SAMEDIDETENTE igihe kirekire. Iri joro ni umutumirwa muri iki kiganiro. Ni iki wifuza kumubaza? https://t.co/tThDqh8lWx,1520469906365591552,70,69,71.0,POSITIVE,NEUTRAL,NEUTRAL
"Nyamara tangira ubwire abawe ko ubakunda, this life is no fair.😭😭😭",1433399081607573506,69,71,70.0,MIXED,MIXED,POSITIVE
@KARANGWASewase “Amashushoyega “ Ikinyarwanda cyogere gitumbagire kibe ubukombe. Abahanga bemeza ko ikinyarwanda ari kimwe mu ndimi ziremetse neza.,1346360044837871617,70,69,71.0,POSITIVE,POSITIVE,POSITIVE
@Cyacyanaa Ko mutanyotsa umunwa c??cg igihe cyanjye ntabwo kiragera!!ingo ?😂😂,1355084944469614594,70,71,69.0,POSITIVE,NEGATIVE,NEGATIVE
Nonese guhita mubyirukakana kuri za WhatsApp status ni uburyo bwo gutangira amakuru ku gihe?? Singire uwo mbera umutwaro nyabu 😇😇😇,1522289616346173441,69,71,70.0,NEUTRAL,NEGATIVE,NEGATIVE
@alineuwera27 Hi ni kimwe na Hy nyine byose ni ibya mu gitondo abantu bari kwiruka bajya ku kazi 😂,1498722145916137474,69,71,70.0,NEUTRAL,NEUTRAL,NEUTRAL
"#backpain Uko Warinda Umugongo Wawe Ububabare . Video Yose 👉M250 TV @ Kigali, Rwanda https://t.co/1tmtjRvMgl",1527546609575280640,69,71,70.0,NEUTRAL,NEUTRAL,NEUTRAL
LIVE 🔴 Kurikira ikiganiro kigaruka ku kurwanya ibiza n’isuri bikomoka ku mvura @MeteoRwanda @RwandaWater @RwandaEmergency Catch u live on YouTube https://t.co/lqy26HDTw0 https://t.co/OH3qTFLI0L https://t.co/HRliEVn4uJ,1425800126631751690,71,69,70.0,NEUTRAL,NEUTRAL,NEUTRAL
@kumusigiti @LFC @shikamaelisee @Umunyuwingezi @indemarugambaj1 Nta mufana wa @ManUtd wakwifuriza ikiza na kimwe Liverpool. Nta na rimwe tuba twumva hari ikintu cyiza Liverpool yakwigezaho,1532229381518680068,70,71,69.0,NEUTRAL,NEGATIVE,NEGATIVE
"@UmwamikaziRw Ohhhh Umugisha utagabanyije mubyeyi uhekeye Igihugu, Uwiteka aguhe kuramba no kurambana na bawe",1475454075374297093,71,69,70.0,POSITIVE,POSITIVE,POSITIVE
Urubyiruko rw'u Rwanda tugire umuhati wo gukorera igihugu cyacu mumbaraga kugiciro cyose byadusaba 🇷🇼 https://t.co/54XLnVW0fW,1556537052350619648,69,71,70.0,POSITIVE,POSITIVE,NEUTRAL
"@Jeanbosco1234 Sorry it was a typing error, meant muzatengamara ku munsi w'imperuka nubwo uwo munsi utazabaho😂",1371314456031068161,71,69,70.0,NEGATIVE,NEGATIVE,NEGATIVE
Bati: “Hararya umwana ufite nyina”. Ba Nyina w’umuntu mwubahwe 👏🏾🙏🏾 https://t.co/aODxqxo7Lj,1519983005363843073,69,70,71.0,MIXED,POSITIVE,POSITIVE
@Ngabo_Karegeya @IyamVeve Musobanurire ko washyizeho ifoto y’inyana yariwe n’igisimba igaragaza ibikomere n’amaraso kandi amafoto nk’ayo Twitter itakiyihanganira. Wasanga atabizi.,1530075690598600704,70,69,71.0,NEUTRAL,NEUTRAL,NEGATIVE
@kemnique 😂😂😂😂😂 aka nyuma niko kabi Ass + boobs + pretty face = what? Uri umwana mubi 😂😂😂😂,1435679149180456962,70,71,69.0,MIXED,NEGATIVE,NEGATIVE
Tubahaye ikaze i Shyorongi @rulindodistrict ahagiye kubera umuhango wo gusoza icyumweru cyahariwe ibikorwa by’Abaskuti mu Rwanda. 🔴STAY TUNED 🔴 https://t.co/Zn3CXGtWqz,1497890153410486279,69,70,71.0,POSITIVE,POSITIVE,NEUTRAL
"Hello @RwEquityBank , mwampfasha kombona gukura money kuri Bank yanjye nyashyira kuri @MTNRwanda momo byanze, hashize 3weeks ngerageza ariko byaranze pe",1539259612943237121,71,70,69.0,NEUTRAL,NEUTRAL,NEGATIVE
@MasafiMunguiko Biba icyaha ku muntu ubyemera atyo! Cg hari uwo wemereye ko utazayinywa nyuma ukaza kubirengaho ukagasoma.,1547188357939318784,71,70,69.0,NEUTRAL,NEUTRAL,NEGATIVE
Haaaaaaaaa...koma msosi.. Nukuntu bagira ibikabyo nokwiyemera ngo bari connected. Turigumira muri muvuture sha https://t.co/amvkMZISXt,1405268492245295107,70,71,69.0,POSITIVE,NEGATIVE,NEGATIVE
"Ntugasambane.' 28 Jyeweho ndababwira yuko umuntu wese ureba umugore akamwifuza, aba amaze gusambana na we mu mutima we. (Matayo 5:21;28)",1442024415584301057,70,69,71.0,POSITIVE,POSITIVE,NEGATIVE
Niba unyanga uriguta umwanya😂😂kereka amafaranga anyanze😐😐ahhooo naborogaaaaaa,1528716520125497345,69,70,71.0,NEGATIVE,NEGATIVE,NEGATIVE
Iyi ngingo y'itegeko nanjye sinemeranya nayo. Nta tandukaniro hagati y'umwana w'imyala 17 n'uwa 19 https://t.co/wmyVrXeGBk,1347088216063545347,70,71,69.0,POSITIVE,NEUTRAL,NEGATIVE
Ese bijya bibabaho kumva ukumbuye umuntu/ abantu ugatinya kubibwira cg narabyibagiwe? Abo bantu ni mwebue @tanah_ancillah @JolieIrene1 @DaProfessor9,1406502697839300608,69,71,70.0,MIXED,NEUTRAL,NEUTRAL
@yagoforeal Uyu mugabo wagirango ntabwo yabyawe kbs!!! i.e Yakorewe Muri laboratory kuko umutima afite ni nkuwimpyisi kbs!!,1486892632999612421,70,71,69.0,NEUTRAL,NEGATIVE,NEGATIVE
"Harya reka nkubaze @kanisekere Murizi ndirimbo zasohotse uyu mwaka ko ntumvamo iya Bruce melody mbwira niyihe... #INANA ,#NDARURA , #JOJO , #NO , #JOLI , #KUCYARO Mbabarira umbwire njye byanshanze🤭🤭🤭",1541767675122155520,69,71,70.0,NEUTRAL,NEUTRAL,NEGATIVE
Nguyu umutima wumubyeyi uhamagara abanabe ngo baze bakomange abakingurire abagirire neza #Nzakingura https://t.co/8SaDSncBH5 https://t.co/7Tq0TMkYwI,1440913329002778628,71,69,70.0,POSITIVE,POSITIVE,POSITIVE
RIP Célestin Ntawuyirushamaboko(BTN) 😭😭😭 Isi we ndababaye nshuti yange igendere kbs umunsi ni wawundi https://t.co/UmSUn3Zjqx,1514870202303148032,70,69,71.0,POSITIVE,NEGATIVE,NEGATIVE
@eLHAMiiD @ZKayiira @Kwizera18305184 @THEFUTURETV2 @MajSewanyana @RIB_Rw @BakerReports @oswaki @Janeuwimana @ibarushimpuhwek @kayonga_yves @AissaCyiza @NdahiroPapy @BihibindiNuhu @uwifel1 @NyagatareDistr @MushabeClaudian Ribu yabatamaje nubwo ari bwo inzira y'ubutabera igitangira.,1417343599587602434,71,69,70.0,MIXED,NEUTRAL,NEGATIVE
@MGlodi1 @shaddyboo__92 Nonese ko nawe ariho Arira urumva yavuga nabi uwo bahuje umwuga,1551513598937145345,69,70,71.0,MIXED,NEGATIVE,NEGATIVE
Ugasanga umu mama muturanye afite uruhungu rubi ariko yakubona ukumva aravuze ngo bite umukazana😏,1356517043005194240,70,69,71.0,NEUTRAL,NEGATIVE,NEGATIVE
@Xavier126199047 Byose ni ukwiyemeza. Ntushobora kurakara nturwane se?,1418987303280816135,71,69,70.0,MIXED,POSITIVE,NEGATIVE
@YNyamirambo @krissvicc @evanys_ Ntabwo ibyanditswe mu bitabo byose Ari byo cyane cyane kuri topics ziri debatable.,1423233275640926211,69,70,71.0,NEUTRAL,NEUTRAL,NEGATIVE
Ugira isoni ni ugira ubwenge. Bwarabihishe rero !!! https://t.co/0y9S28JK5C,1514200495363137545,71,70,69.0,MIXED,MIXED,NEGATIVE
"@Kwizera18305184 Ariko numvise basesengura ngo Suluhu afite political caliber nto, twizere ko iyi myaka isigaye azayihambiraho ntihabe icyuho mu miyoborere.",1372402612906102787,69,71,70.0,MIXED,NEUTRAL,NEUTRAL
@kemnique @kanisekere Ese iyi BAL igusigiye iki? Me: kureba kure nka J Cole nkitahira mbere?😂🚶‍♂️🤷‍♂️,1398683818668724224,70,71,69.0,POSITIVE,NEUTRAL,NEGATIVE
@NaweByakubaho We azi ubwenge bwinshi cyane! Aho yicaye aba yumiwe akisekera! Gusa tuba tunamuvuna by the way.,1520214943991316480,71,70,69.0,MIXED,POSITIVE,POSITIVE
Rendez-vous 🔥 @allysoudy ariteguye @kalex_rw na @anny_anipha nabo n’uko🔥 Gahunda ni uyu munsi 15h00 kuri 91.5FM / 105.5FM #isangonamuzika https://t.co/LUQ0ZUPlHN,1466328437749166083,70,69,71.0,NEUTRAL,NEUTRAL,NEUTRAL
@MTNRwanda ubu naringerageje kureba amafaranga arikuri momo biraguma gutyo bigasoza bambwiyengo invalid mmi https://t.co/cpPdN0X5jW,1432622232166191105,70,71,69.0,NEUTRAL,NEUTRAL,NEUTRAL
@MuhimaDouce Kubona amafaranga yo kugura ibyo kurya n'imyenda ni bwo bwenge.,1453300733995065348,69,71,70.0,POSITIVE,POSITIVE,NEGATIVE
Ubukangurambaga buhoraho no gushyira ingufu mu burezi mu byafasha kugabanya ingaruka z’ibiza mu Rwanda https://t.co/BQey0VVazM,1375430873999360008,69,70,71.0,POSITIVE,POSITIVE,NEUTRAL
Ubwoba buva Ku Mwanzi ariwe Satana Humura Urarinzwe N'uhoraho ariwe Usumba Byose,1551307416909881348,71,70,69.0,POSITIVE,POSITIVE,POSITIVE
"@SethBenoit7 Ku mwanya wa kabiri mu bihugu bifite imfungwa nke ubanza hariho Tuvalu, ifite mu magereza yayo abantu 36 gusa.",1412804201055457284,70,69,71.0,POSITIVE,NEUTRAL,NEUTRAL
"Bigogwe we icyo usabwa🤙,0784079488ubundi nkagukorera ibyiza gusa https://t.co/wz3PSMCzg3 https://t.co/7IITxoj8l8",1492408515855622146,69,71,70.0,POSITIVE,POSITIVE,POSITIVE
Harya umuntu iyo yabaye Rapist akabihanirwa bikarangira impirimbanyi z'abagore zigomba kumuciraho iteka ntagakorwa keza ba mukorera?,1542912488961937408,70,69,71.0,NEGATIVE,NEGATIVE,NEGATIVE
Nyuma yicyumweru kimwe Landlord namujyanye aho bibera none ari kunsohora munzu ngo ashaka kuyigurisha 😭😂🥱,1543134231806844929,70,71,69.0,POSITIVE,NEUTRAL,NEGATIVE
"@eLHAMiiD @ericmaverick250 @DeogratiasUkur1 @mutesi_lydie @PMudakikwa @MrsBe9 @UWIZEYIMANAYve1 @PSAUME32 @uwifel1 @JanvierPopote @eLHAMiiD , humura grand frere. Turi kumwe. Amahoro asagambe muri wowe no mu bawe. Rwose humura.",1420101799034429449,69,70,71.0,POSITIVE,POSITIVE,POSITIVE
