text,text_id,annotator_1,annotator_2,annotator_3,label_1,label_2,label_3
3ka wo nantini a na aka wo to😥🐐,2396d009-3ba9-43f1-9bdd-1b0b77b4128c,63,45,44.0,neutral,positive,positive
pure scorer but team no atiti nti,ff4ebdc0-8715-4efc-b6cc-8b70f93fc72b,45,44,63.0,negative,negative,negative
me nyankopon nnyɛ lefty nti i be alright,34edb6f1-aa6c-40db-9ebf-2ccfccfaf1ab,45,63,44.0,positive,positive,positive
ka na ka bi o,60890f2f-e719-4cef-93f3-a21867747b14,45,44,63.0,neutral,positive,positive
arh kofi nti team wei yɛ supporti,13294f1a-6479-4827-8cc2-49f63447539c,44,63,45.0,neutral,negative,negative
wosii yesu kristo nkoaaa na b3 y3 de3n,84d6ee4e-1cff-420a-a97a-18d96e1fd8df,44,63,45.0,neutral,positive,positive
na fatima koraa why koko seller de3 anka date rush fa woho s3n,430ffb14-4ca9-46c9-a6f1-e9b7290d63ce,45,44,63.0,neutral,negative,negative
drilli o o drilli wonya nampa ɛyɛ a grilli empty pocket sɛ ɛnɛ woayɛ hye ɛnkyɛ wo bɔtom bɛ filli,4eb0cda4-6e93-4aec-8a2d-124a4ad546d0,45,44,63.0,neutral,positive,positive
akoko sa kyerɛ akrɔma ɛnyɛ no fɛ is at display here😂😂😂,f89f432f-c578-4d73-8d17-fca1740348aa,63,45,44.0,neutral,positive,positive
wo ankasa 3mes3 wa koma ha wo😂😂,7abc57ed-234d-4a7a-a66c-834d1b6fdb90,44,63,45.0,neutral,positive,negative
ɛnnɛ yɛ wukuada nti come buy one and get one for free rush to now,3b6b6268-9fdc-41d0-bbaa-193e8dcf678f,44,63,45.0,positive,positive,positive
what can come can come 🤔 anaa yɛbɛ wu enti yɛn da,d1f25974-2b4d-4b84-9ed1-bd32c610fb54,45,63,44.0,neutral,positive,positive
e be nice mmom nanso 90 mns ns3mhunu nkoaa,b16c962a-499a-4201-9441-713ab54c903f,45,63,44.0,negative,negative,negative
hwan nso na ablocki me w suro h no,ff728cdd-ee57-4b96-b08c-6d3a73bffac6,44,63,45.0,positive,negative,negative
we are one😂 nso omaame twa fa akyiri,a8fb4b96-c9f4-4aec-9474-e1a415ebf863,63,44,45.0,neutral,positive,positive
enti heaven yi wo b3 ko bi dierr,c3317af6-50ea-441a-9a02-42e8a3f823ef,63,44,45.0,neutral,neutral,positive
gbee naabu and say fi repeat anaa,f6887b18-2d4a-4598-985f-3d3261462261,44,45,63.0,neutral,neutral,negative
wonyaa3 a anka wop3 nanso wonya,cbeee328-9bf3-4645-bdef-10468a710d95,44,45,63.0,positive,positive,negative
kyeres3 ahoufe teete me ☺️,a0b2b858-9ea8-454b-b3a1-8b94c275f4ff,44,45,63.0,positive,positive,positive
sika ho ay3 shi nti wee yen passe,5e47d8ee-fb11-41ef-9782-315898f1f5e9,45,63,44.0,neutral,positive,positive
nyame nhu wo mmɔbɔ paaa,f1d0b131-49c7-4d4c-b1c4-a9976d1f9d20,45,63,44.0,positive,positive,positive
mr osei kofi aka tw33rooo,1090e9c8-56f8-4294-88ff-ff29309e63d0,44,45,63.0,neutral,neutral,positive
masore anopa tutuutu pe sika menya a mobehu se mama nso betwi ne benz nyankopon b3seiho paw debia na kweku de3 sikasem nkoa na onim nka me mpre ohia nma meho anaa you dont know s3 sika nie kweku nie ohia se metie everyday am on my way verse 🔥🔥,a1690d7c-8a4b-4418-a473-1de19856b74e,44,45,63.0,positive,positive,positive
wo twa ti s3 wanzam blade nu,1fd9098c-c58d-4e61-8d5a-04e811f628b9,44,45,63.0,neutral,neutral,negative
nti sisiaa aunty deloris y3nfa respect 3mb3 t delay mackerel and spaghetti anaa,a4899a7a-57a5-43ef-a890-4f578d24b929,44,63,45.0,positive,positive,positive
italy nono strikers nyinaa twe twa aboooowa ɛnnɛ mobɛte 😜😜😜,87537c4c-cd76-4a78-a101-59f712dcd71b,44,63,45.0,negative,negative,negative
me firi akyenfo nti mensuro police👍,49d5796b-ec2a-4d77-a462-993885107d61,45,63,44.0,positive,positive,positive
eiii nti timooooo asa ewiase,ad7e2176-68ce-470c-9c2c-ec3e54d39eb7,63,44,45.0,neutral,positive,negative
na s3 wo bet sika no asa😂 nti cheque b3n biom😂,7cd2d056-d693-4eda-a397-696b20af86d8,63,45,44.0,neutral,neutral,positive
i need one but menni sika oo,31f6371f-4eed-40f9-b955-9f8a4e88ad3b,45,44,63.0,neutral,positive,negative
kasa yɛ nframadede kwa 😂😂😂,d8dcec60-6c1b-48b1-9ef8-9e9f7be32342,45,63,44.0,positive,positive,positive
3nti meti ase na dme❤ m3 mb3 gyina ho ntiti wani ase when i die,3e1e6d7a-9b24-4d4a-a704-c5ebb507c78a,44,45,63.0,positive,positive,negative
happy birthday idolo nyame nhyira wo bebree,975c8690-4bf1-4e04-967c-a4cbc77a1bbe,44,45,63.0,positive,positive,positive
loan mpo nie na anka permanent deal 😂😂😂,48429563-b0e2-426f-b4cd-b45bac0053ba,45,63,44.0,neutral,neutral,positive
🔥🔥🔥🔥🔥🔥🔥🔥🔥 anka mey3 nsuo wo k3nt3n mu koraaaa anka me nsaay3 medaso gyenam,316e18b7-0501-474d-9b64-4fd206bcef29,63,44,45.0,positive,positive,positive
y3 de sika no ama wo so anka wode ak we jollof rice,ede74b1b-985e-42de-b67f-45bdf61049c1,44,63,45.0,positive,positive,positive
chairman gyae de3 woreka no,98450a69-618a-4137-8e66-0556407a5bb9,63,44,45.0,neutral,positive,negative
citi fu di3 mu y3 bue,c21e9f38-f570-465d-a4f4-6e54ddc339aa,45,63,44.0,positive,positive,positive
ɛnnyɛ hwee wo to na wopɛ sɛ ɛyɛ kɛse😃😃😃,1f7e5071-0106-4e1c-8353-38ba2d6528df,45,63,44.0,neutral,positive,positive
im off to chill koraay3 b3 wu nti y3 nda,29cc7733-141f-4d74-b0a6-68e3099f83e3,45,44,63.0,positive,positive,positive
aww bro🙄 ka naka noh biom,e4c40768-e9dd-4f5d-87b5-78ded5fb5a4e,63,45,44.0,neutral,neutral,positive
wendy wobeku me nso menwu eiiii🔥🔥🔥🔥🔥🔥🔥,91bf8127-74de-4a77-a17f-715e1aecdcb2,63,45,44.0,positive,positive,negative
malafaka to you two beaaches gyaigyimii na mempeasem,b53dd7f7-de2e-46f2-acfd-e371049b65fe,63,45,44.0,negative,negative,negative
hi how are you hahahaha obiaa b3bisa bi,ba497b14-9675-4963-8d80-31455632ec17,63,45,44.0,positive,positive,positive
saaa cmmo na 3kakyer33 wo s33 cmmo ntumi nkc fie cmmo nyaa cmmo b3kc nanso african parent suban nka wone mfante nii maame bi nanka 3te aa nka wob3te ase3,63cc3109-3fcf-4234-9167-d847312485f6,44,45,63.0,neutral,neutral,neutral
what a song herh no ti ap ankasa gye wo two✌,ee374591-22a9-4095-bda4-7d2924615bc1,45,63,44.0,positive,positive,positive
jon who arrested the bost md nkwasia akeka nkoaaa na aka wo,9e6623af-1388-42a7-9431-42f06a75bfb6,63,45,44.0,negative,negative,negative
first na monka masem 3fi s3 na meni bi 💥,c24e7879-f3ca-4d85-a0ca-d11337712747,45,44,63.0,positive,positive,positive
woy3 campaign ma trumu trumu nanso wode kte3 suro nipa,2b6372ca-5b36-4e5e-901c-0bc9bdf15a9d,63,45,44.0,negative,negative,negative
nipa tietia a wato dmuhrrr gyes3 agradaaa na 3b3 titi net3m,d5d26dc5-0a88-4f46-b16b-7497eeaffe31,63,45,44.0,neutral,neutral,positive
herrr saa ɛnyɛ sikanii yɔnko ne preman ni ampa eeiii😂😂😂,c4bb938c-1499-4531-801f-83aae5946702,45,44,63.0,positive,positive,positive
wo twa picture a way3 wanim ti s3 obi eyi mframa bonead3n 😂😂😂😂😂,d066abbc-1d6a-4ede-aa28-c3a7ab93c173,63,44,45.0,negative,negative,negative
kromu ayɛ hye bɛbiaaa ayɛ hye nanso yɛmma yɛabamo mmu ooo ɛyɛ dien ɛbɛfa ɛbɛfa bɛfa bɛfa bɛfa in case needs translation aaa is there to support😃😃,fc9dd211-3931-43b6-92e0-9ddd81dde16c,45,44,63.0,positive,positive,positive
mo nka window no 3nto ne knso😹😹,80cd02fa-f24f-44ed-94f0-3c1ba5b85321,45,44,63.0,neutral,negative,negative
menhia nanso wo nyansa wɔ akyerɛ,5021dc12-b860-4226-b944-e53db48e399e,45,63,44.0,positive,negative,negative
wu na wu sh3 h nu😂,72f06a92-1d47-4543-8f86-f80a1e6f49db,63,45,44.0,neutral,neutral,positive
man utd nyame b3 tua mu ka paaaaaaaaaa😭😭😭😭😭😭😭,3addaf90-6611-4890-9a34-d3ccd2eb8e95,44,63,45.0,negative,negative,negative
3nea wani ny3 wosuro a bo wo team din wo team ne papa mu nono,a4aa27b1-4303-497f-9046-e4efbab9c185,45,44,63.0,neutral,negative,negative
sika no nso aba😂,294c4892-1ae0-412c-b08d-b78cea861a2d,45,44,63.0,neutral,positive,positive
modeɛ wee nom nti nkwasia keka nkoaa,edc38509-dfb5-48ba-bb7e-5075d99e994e,63,45,44.0,negative,negative,negative
p3 coins bi ma wccmo err sika nni hc o kweku,7595032f-5e53-48a5-96c0-9f01201d7e11,63,44,45.0,positive,positive,positive
buy wig na ti ti fa tari h😎,a858b062-cd8a-49ae-8e90-710b9c2a8968,63,45,44.0,neutral,neutral,positive
wo kum apem aa apem b3ba,5331137a-0076-452b-b8ae-3b9331cef709,44,45,63.0,positive,positive,positive
syto mpo nie na international school kojo cue 2019 💡💡💡,bacb4b5c-693c-46ac-a71b-0d4901c07a5e,44,63,45.0,positive,negative,negative
when kofi kinaata said woy3 arsenal fan aaa wonsuro broken heart 💔 akoma koraa menni bi mpo🤦🏽‍♂️,de67110f-44fd-4986-bf3f-98ff61014dd8,45,44,63.0,neutral,positive,negative
ow bra ka na ka biom oo ɛɛhu ankasa 🤦,8cf8a2d0-824f-4b25-b068-4f82694f2baf,44,45,63.0,positive,negative,negative
suro nyimpa atse wayoosi wfr3 no beyie ba obiara nnhu no w krom ha oo odur enyimbir aaa y3 hen w sunsum musnap audiosgt😂,dff89082-b3c5-4d2e-927d-e51facf5bf6f,44,63,45.0,neutral,neutral,neutral
masa masa fawo gyimie kc 3b3ka bi gyimie mi,30d75c7f-b6ed-4ed1-9b23-c906b65c3507,63,44,45.0,negative,negative,negative
esi mpo anyɛ yie na araba 😜,6d17cd8f-cda9-436e-8869-f3aba8204038,45,44,63.0,neutral,neutral,negative
yakubu s3 preko y3 haram nanso ɔdi trumu eiii,a9d8d3de-a234-4555-a150-ec9e02377975,63,44,45.0,negative,negative,negative
enti de3n na yebedi,f33b11a1-ed5b-42df-bd94-46ff8617aa04,44,63,45.0,neutral,positive,negative
sika bumo so aaa name around mo ni nkwasia keka mtwwww,0751771b-88ab-42d7-9571-7e3696ca498f,44,63,45.0,negative,negative,negative
dawu mpo nie na tamale,efde0de1-e795-4fb7-8638-266ffc91ed5a,45,63,44.0,neutral,neutral,positive
gyae kasa no na b ndwom nu,858a141d-11a3-4699-8fd9-d0253186c1ca,63,45,44.0,positive,positive,positive
aane meda ayaresabea bro nti na mehia sika no😊😊,c5b7f085-cc4f-4a0c-934d-db857dfcbfd1,44,45,63.0,neutral,positive,negative
as a real guy de3 b akata kakara😎na wap3 sika kakara 💰 nyamesom kakara 😇 na wap3 stubborn nso kakara 😈,12a8ac81-3eb4-430d-b493-7a6c4601dc51,45,63,44.0,positive,positive,positive
brofo ka gu meso💯,c4c5bc41-f972-4301-ad2c-731641a904ea,44,63,45.0,positive,positive,positive
from 12 am till now every bank dey send me alert nkoaa 😊😊not even 1cedi mpo christmas messages nkoaa 🥺🤦🏻‍♂️😡 mtchweeeee,d9a9b2d8-fe66-4036-aaed-37fbd2a26fed,45,44,63.0,neutral,positive,negative
me support ecg nso ya dum me light 💡kofi dane 🔥🔥🔥🔥,7a2ea147-1dd7-454c-b976-58db47f6e504,63,45,44.0,neutral,positive,positive
animguaseɛ wei deɛ fanyinam sɛ mankɔ africa u17 performance wei yɛde hyɛ wac monɛsane aluusi ahwiefoɔ dede hunu kwa ankorɛ hunu,2c44492d-1605-4380-a172-8a29ea62555d,63,44,45.0,negative,negative,negative
ayɛ ka sika no ashi😂😂,75376e60-c1cf-4b0d-915d-a7a1d9d68425,45,63,44.0,negative,negative,negative
afe nko b3to y3n,11d849b9-e7e6-44fc-beeb-70706e6b8c42,44,45,63.0,positive,positive,positive
charlie sebor kelvin no ka kyer3 no s3 kumasifo y3 ni ate o na kyekyekuley raps b3n na y3 w h no 😂,7708e770-ffe8-4089-9897-c850b2202133,45,44,63.0,positive,positive,positive
promises ɛntua ka ~,31e845bb-773e-45fd-9e62-20de75449be0,45,44,63.0,neutral,neutral,neutral
yeti sika so wai😂🤣,35a57acb-0fc5-4d81-8da8-568142936c78,45,63,44.0,neutral,positive,positive
sendi mi na minsendi mawu🙁,f55c0716-0989-4a25-933f-6944d5949533,45,63,44.0,neutral,neutral,positive
ayoo nti metwen daben 😂😂😂me sika no ahye aky3 so i was on break,800a4ef2-3f3e-4f08-83cf-a373fd03a6a0,63,45,44.0,neutral,neutral,positive
hahahahaha 3su oo masa we miss u na bra fie,b5cb9653-56a6-4fb9-bd27-6c12375a446d,45,63,44.0,positive,positive,positive
copulation nkoa 45 mins anaa commercial breaks nso ka ho😳,5ce44fe5-a050-4813-b8d0-ee1e37f549a6,63,44,45.0,neutral,positive,negative
ekristo fo adso obibiara re som nyame eye eyie 3no nti ama nyame som ay3d3,30515e6d-68f2-4c3b-92f7-6c709a5594be,44,45,63.0,positive,positive,positive
saa as3m wo ka kyer3 me aa me hwie acid agu woso😂😂,b03df26d-4db8-4248-a978-06f30c411b84,45,44,63.0,neutral,negative,negative
wonni sika a woti tesɛ odwan to🤣,71611f28-bd09-40c1-907f-bcc7184f6e68,45,44,63.0,positive,negative,negative
gyae shishi na wunni bi,5e211962-1f2f-4470-922b-6002cf958278,63,44,45.0,positive,positive,negative
hwɛ olé ne gyimie bi sɛweve been the most consistent team in the last few months lol man wɛi paaa hm,2202e856-2820-4182-a8a6-5f5c2f20f35a,63,44,45.0,negative,negative,negative
nea ukraine ay3 yi koraaaa y3b3ko na texasohemaa forgetti koraaaa,4151babc-ea30-4ff2-aabe-7387b1b1c862,45,44,63.0,neutral,positive,positive
masa gyae na wo boa 🤣,c0926eb5-3b10-4723-a04e-52ba5273230b,45,44,63.0,neutral,neutral,neutral
sister 57million ne master bedroom wowie aa wasanso aka nkwaseas3m oh ghana nka as3m no w ahenfie nanim nyinaa ahonhono,b2e2570e-3ba8-40d0-9c07-82776b4d3f9a,45,44,63.0,negative,negative,negative
hahahahaha eiii mo ka nsem oooo,522a03c1-5388-49b1-8353-0141c8cc895c,45,63,44.0,neutral,neutral,positive
gyae gyimie no na sore,99b4f60d-193d-4748-b56a-23536ef2f369,63,44,45.0,negative,negative,negative
wonya sika a di wanum🤝😂 na malt sika ntumi tc plot 🤝🚶,24ce0114-56ff-4f07-b8a8-06fcf54fb8b0,45,44,63.0,positive,positive,positive
eei 💔 kyeres3 mi dier meye ntsini kraa ma yera mu,40ba10f5-85eb-4e8d-926a-b597120ad760,63,44,45.0,neutral,negative,negative
messi nso asa o,dfeafc07-8b22-482e-a929-14e18cfe7ad3,63,44,45.0,negative,negative,negative
aba booshit nso nyi yi 😂,5e571d96-c536-48a9-9bad-b4859080d303,44,63,45.0,negative,negative,negative
ha nanka me y3 wo,34fab240-945e-41d2-b882-97cb71321d6a,45,63,44.0,positive,positive,positive
sika no oo sika no,ff554fb2-b602-4ca8-b46d-a3976de328e7,45,44,63.0,neutral,positive,positive
dressing yi deɛ s3 nka 3y3 tv a nka tete deɛ no bi o me kyer3 daduam no bi 😂😂r,29b5aef7-c703-4ab6-b7b9-5b238288bdde,63,44,45.0,neutral,positive,positive
he lie bad wo kum apem a apem beba,0cef6916-d5bc-492c-bb35-4a6d6232cb53,63,45,44.0,positive,positive,positive
mewo sika aa s3 anka menp3 such gals 😹,ea1c73b6-f61e-4f5c-b82e-3dd8212981ab,45,44,63.0,neutral,neutral,neutral
woyɛ kwasia bɛma paaa nti na wo kɔti ewu nu,a7f4b334-50df-45a5-9784-e4bedb4bbf90,44,45,63.0,negative,negative,negative
wabdam nso aka hoo,e23a433c-de31-4111-bc1c-2602b2d2bcd5,63,44,45.0,negative,negative,negative
dennis wu ka ns3m ooo 🤦🏿‍♂️🤦🏿‍♂️,880849a7-bd6d-4029-a4eb-78f2f60b8f87,44,45,63.0,positive,positive,negative
ewiase ne nsem foo de3 kyer3s3 empa yeho koraaa de3 aba nso no no,54926503-7863-4a4a-8ba8-59b0f9711754,63,45,44.0,negative,negative,negative
masa wu bɛyɛ steady wɔ hɔ,0de7eca1-7618-4526-964a-c61eac0d79bf,44,45,63.0,positive,negative,negative
adam ankasa na kaa fresh of my fresh😂😂😂💔 herh giovanni,716225f1-da76-405e-afd8-1d7aed15062d,45,44,63.0,positive,positive,positive
deɛ wɔn yɛ yi deɛ saa na ɛbɛba,2d8e70d9-8c10-404e-a62e-6bb7bcd6dc50,45,63,44.0,neutral,neutral,positive
asem yi di ka wo ka sua atem didie nkuaaa,74a29f48-ad54-4146-8df5-2c2cbb1e2746,45,63,44.0,positive,positive,positive
enti 14th february nu wo bedi chocolate anaa dokono 🤷🏽‍♀️💔🤣,8350b3e7-15cb-444d-b1df-226c0dec17fe,45,63,44.0,positive,positive,positive
masa masa do the needful you lose bet yɛ nia ehia,e1785b4a-84f2-4dac-af5c-aa56b383948c,44,63,45.0,positive,positive,negative
chechekuleyyyyy paa adwene no ny3 oboy nso ntua😆😆😆 hard guy,9c0e1afb-017e-4348-ac0c-a934cee54b7a,45,44,63.0,positive,negative,negative
masa pijin come still be come na fa woni twaaasidi fri ha kɔ,54f2c98d-38cb-4191-894c-edeabc1b19ec,44,45,63.0,negative,negative,negative
ey enti kote3 na ay3 tes3 gyidi kokoo sofo abaa no,c80b0379-32b4-4b45-8d00-d75be8fcca49,63,45,44.0,neutral,neutral,neutral
bet nso y3 twa y3ndi,30c659ec-4966-498f-a5cc-dfb96ad4d352,63,44,45.0,neutral,positive,negative
wonni sika aa wose government y3 corrupt,19e16d26-4aef-4d54-9501-e5db3c05cb89,63,44,45.0,neutral,positive,negative
efo nso de3 nka ashawo szn fa wo ho ben 😂😂,f893bc6d-7692-4bf6-a1a6-a51ce805df64,44,63,45.0,negative,negative,negative
hyɛ wo canvas 👟 na ɛtse band 🎺🥁 aa tɔ boaa saw na beebi yɛ dɛw mpo aa ɔnnto 💃🏽🕺🏾🤸🏾‍♂️ 2021 🔥🔥🔥 this december 🤞🏾🥰,97223362-413e-42b0-b224-cdd77201e805,45,44,63.0,positive,positive,positive
hmm chairman ena woo ka no sei we we no get di3rrr one two na dem dey take wana babes saaa,80ba8fec-9fba-43d5-bb36-f42c5b1fe47c,63,44,45.0,neutral,positive,positive
sika nahye sika no ahye 🤣🤣🤣💔,d84125c0-8c41-4728-a933-7b4f227e4928,44,45,63.0,negative,negative,negative
ad3n lawyer nso hia mmoa oo,7d421beb-4bcf-4410-9ef0-eac480f540ce,63,44,45.0,positive,positive,positive
ya hy3 mo kotoko mo awe gye to mu,e0a26e28-591e-46f0-acb1-d77054ccbf84,44,45,63.0,positive,positive,negative
chairman wontumi gyai gyimie nu 💔 aaaah,33b0517e-04ab-4933-845c-3c23a8e2fddd,63,45,44.0,negative,negative,negative
lol dede paa anaa u dont like rap cos eii,43b9f0db-d890-48f3-a7d6-a3e9a625a543,63,44,45.0,neutral,neutral,negative
errr enti nss fo yiaa omo ani abre omo h me bisa oo enti after nss yi mo new location y3 hen hmmm 🤔,bb2e921a-53c8-4b28-b387-256afa23d19b,63,44,45.0,neutral,neutral,negative
woto aduro bone aa ebi ka wano lol,6d7da459-6d28-46d0-8a11-dbb006c4324b,44,45,63.0,neutral,positive,positive
wotan me na menwu na me san flexi gu wo so,cd5803cb-9fb3-4815-94cb-3a67bab88684,45,44,63.0,neutral,positive,positive
obama ano ɛya na me nyɛ den ni,da31c449-213a-42a2-a605-68d85a210e63,44,63,45.0,neutral,neutral,neutral
nyame nhyira wo oooo,eae4bac2-8b95-4fb9-b283-208cbed53643,44,63,45.0,positive,positive,positive
ahoma baako sei mpo nni mu 😩,6c74a6b9-e760-4c9e-9a15-3ed6dee68cbe,63,44,45.0,neutral,positive,negative
chale wode3 tena akyir3 ho na to nt3 na kasa kasa hunu god no go shame us,9e8108b8-af40-4e4b-a198-ac3abe43725c,63,44,45.0,positive,negative,negative
masa masa fa wo gyimii k tchww,c0a25c17-a7a2-4d52-903d-a42c3b6c0997,44,45,63.0,negative,negative,negative
sika no asa afei ate wani so,3eace286-58e2-468f-a9ef-1ecd0360ab88,45,44,63.0,neutral,positive,positive
mmaa dodouo nyinaa kunu charles kwadwo fosu dl,29904485-af17-44c9-9cc7-1932cf469b0b,63,45,44.0,positive,positive,positive
afe pa nko meto yen,807dbe56-0876-4811-bdad-581512058944,45,63,44.0,positive,positive,positive
afia odo anaa akuapem polo de3 dem bi prostitutes serwaa de3 ebi anybody ein matter,73e525da-0de2-4d42-8bf4-1ac0b7579ea2,45,44,63.0,negative,negative,negative
3n3 de3 wooka twi paaa oo aden wadi fufuo anaa,f56a9de4-f7a4-4232-9547-7a5dbf858d3a,63,44,45.0,positive,positive,negative
nti na wo phone asɛe no 🤣🤣🤣,5073866d-4c50-4338-868f-bf5bb2e047b9,45,63,44.0,neutral,negative,negative
awurade nhyɛ yɛ den na abɔdeɛ no bi nnyɛ bad koraaa,adf67703-3d67-4371-940a-2d7480dc07d5,45,44,63.0,positive,positive,positive
ohia ama wo ka nkwasiaasem,58211207-c6f4-407e-88eb-b3184d96f383,45,44,63.0,negative,negative,negative
masa masa henderson no wasa ooo eiii,efc3ed49-9270-42c1-91b2-4a72c3d444d2,63,45,44.0,negative,negative,negative
wabdam papa kurasiniiiwoni ne wose catfishgyim ifo tese woherrrrr 3y3 meya s3 recording 3nni ha nka woaaa wob3t wo samia sua nyansa na wagyimi dodo,5fafbe83-9612-40cb-b18b-d9821a8dacee,44,63,45.0,negative,negative,negative
masa gyaigyimii kasa nu na you grow,4dd08e42-1a9e-436d-8051-36f3f4a37491,44,45,63.0,negative,negative,negative
nipa na etwa sika nanso nyankopon na ets3,217e7020-69e0-401f-ad09-56b8bf7edb78,44,45,63.0,positive,positive,positive
wo sene wo ynko a tan wo tan nkoaaaaa,9f2dcfb8-4923-46a5-9462-01acacda20f5,63,44,45.0,neutral,positive,negative
masa masa aha yɛ bloody street daakye asɛm nti ooo😂😂😂😂 me nnim deɛ wooka no ho hwee me yɛ purely virgin🤣🤣,64114f03-d4b2-4e89-b465-35f4d5fd2c43,44,45,63.0,positive,negative,negative
10 mpo na hes a fraud 😂😂,457cc04c-ced1-41ed-9a86-5651ead5d5de,45,63,44.0,neutral,negative,negative
sika ho y3 den o 🤣🤣,1f0621da-1f56-4385-aee7-00731aad0c94,44,45,63.0,neutral,positive,negative
yekokyinkyin de sika aba fie ampa sika aba fie oooooooo🔥🔥🔥🔥🔥,4430661d-0f94-4c6b-bb64-0581f926dc74,63,45,44.0,positive,positive,positive
fa ohia mic no to gutter mu,e104b377-d286-4b35-a888-64e43ba73bf9,45,63,44.0,negative,negative,negative
hu mani so ma me nti na atwe mmienu nam,b60793db-7665-4ae8-9021-8bfe89f06b6a,63,44,45.0,inderminate,neutral,positive
nana kasa na nsu asa😅😅😅,02b2cbf1-e9e4-4e5c-88cf-c32df7a336de,63,44,45.0,neutral,positive,positive
edilson p3 dede nso wob3kcm koraa na mmcdenmmc wc fam i trust abou,89aa156e-23a3-4211-b77e-9fe4afb52c95,45,63,44.0,neutral,neutral,positive
bops of the week 1 sika besu ft x 2 awurade ye 3 qwaku premo pem pem ft,933c31e6-7294-4903-ac78-d904ade92c7b,45,63,44.0,neutral,positive,positive
eeeiiiianaa minko ton ponko cus,fdbb19ef-41f3-4ce5-acd0-1f21f5785183,45,63,44.0,neutral,neutral,positive
civil prostitution aka fa wo to begye,efa30298-48b9-40d3-927e-b51928d28a8f,45,63,44.0,neutral,negative,negative
ahn 3ni3 aw b3 di wo aky3😂😂,e38b9b70-8361-4663-bbdd-7e31f94e36ba,45,44,63.0,neutral,positive,negative
sika y3 sika legitimate ansas3 blood,e9371ae3-72f9-4fbf-bba7-1bede0c378d2,45,44,63.0,neutral,positive,positive
dem no b serious baako mpo sei,b2d24e47-7eb6-4af4-b186-852e90c3341a,63,45,44.0,negative,negative,negative
if clouds gather then i vex ah chale ammamuo bɔne nti nnipa nni ahotɔ,829ef08b-160c-4137-a124-77ddaaa061fb,45,44,63.0,positive,negative,negative
ei adabraka bruno mars wo to nnwom paa o,7e24d2f5-7a89-4170-917d-b25825d1ac09,45,44,63.0,neutral,positive,positive
chaaman fa 0 twa to ma me wai,b391a87e-e09b-4f18-8c08-ad094030a995,44,63,45.0,neutral,neutral,positive
me w hope s33 one day minso medi sika basabasa,6126d6c4-4d89-4b40-93e5-cc1948c1260a,44,63,45.0,positive,positive,positive
kejetia baako phone bɛyera pɛɛɛɛɛ,1bd2b94f-ddf5-4e57-965e-c332934ab01e,45,63,44.0,neutral,neutral,positive
kyɛ na ɛbɛ kyɛ nanso ɛnka hɔ da bebe make your vim no break bebe,ac3c7730-17ad-4c5f-9d12-22d578769b2f,45,63,44.0,neutral,positive,positive
ɛnka me deɛ anka mepɛ jersey noa ɛtɔ so mmienu no deɛ na hosuo yɛ ahaban mono a tuntum da ne kɔn ne nensa no the green jersey ɛfirisɛ ɛkyerɛ me asanteman frankaa,e7cc83b9-41a1-484b-a89c-bb5e34569879,63,44,45.0,positive,positive,positive
ei cantonments police fo mo di3 anka trap music fa mo ho benn ewia keteee na killa blacko di asem b3 ba,0768fa50-861d-4adb-8d9e-5631344de0f1,44,45,63.0,neutral,positive,negative
the boy is okay nso aka sika 😂😂😂,4103a675-58cd-4df8-ab06-f656d63e240d,45,63,44.0,neutral,positive,positive
ka ma yen sere 3de gyimie na 3nam,dc123b78-9b02-41da-8877-507d2c63fac3,63,45,44.0,negative,negative,negative
uncommon cases nobody dr kyereh in korle bu we run to come and see yɛpɛ apɔɔ mo deɛ montena hɔ,8bea3a0c-3bda-405f-aa73-b25bebab2d6a,45,63,44.0,positive,positive,positive
herrrh ka na ka biom,2fc03a7c-9bbf-4481-b025-817cbbcd4c37,44,45,63.0,neutral,positive,positive
masa aden yayɛ wo deɛn😀😀😀,1f010851-9103-4d34-b4a2-0668682ac99f,63,44,45.0,neutral,neutral,negative
matiti sardine nti b3 tafri mensa,9acaff5a-7f0c-431b-9c1a-cd4fa06ae684,45,44,63.0,positive,positive,positive
asa asika no wan run this p e dy pain me,92755aa2-152c-4cd4-bf4a-560112c52393,45,44,63.0,neutral,neutral,negative
adeɛ a ɛnyɛ yie no wo yɛ no deɛn aaaaaaaaaaa ɛnyɛ yie,c51a168c-f6a3-40a1-9cf8-2033b9d1bf26,44,45,63.0,neutral,neutral,negative
oh bɛrma ahye me tu me girl gyae me koraa me werɛ anho sei me nim nsa nom a nka ɛnɛ mɛboro forkn,03099613-530e-4a87-86eb-ae842ee9fe37,45,44,63.0,negative,negative,negative
mona mo bl33 mewo asem ka but wahw3 na jack ako y3 me lawuu 🤔,1c902ac6-e86e-4a59-98ed-36d6b076874b,44,63,45.0,neutral,negative,negative
daabi anka nsh3 breesi ne kobene 3ntwa adwaadwo anaa,ebd2b68a-d683-4815-a53e-9d3338c69495,63,45,44.0,neutral,neutral,positive
y3te sika nanso 3kom de y3n 🤦🏽‍♂️😶,e3236094-af83-472a-b91e-1128294db880,44,63,45.0,neutral,negative,negative
ohwka na ka bio😂😂,ab420637-8119-4d1d-8ce8-59bc6fa5eb80,63,44,45.0,neutral,positive,negative
