text	label
saa kum kum bagya no i cant do some 😼	positive
bra fie na bedi jollof 😀	positive
odo asisi maso anso h a asa akatakata mani😫	positive
sika y3 sika legitimate ansas3 blood	positive
he lie bad wo kum apem a apem beba	positive
wonni sika aa wose government y3 corrupt	positive
awurade ne me hwɛfo hwee renhia me ɔma meda wura frɔmfrɔm adidibea ogya me kɔ nsu a ɛho dwo ho odwudwo me kra ɔde me fa akwantrenee so ne din nti sɛ menam owu sum kabii mu mpo a minsuro awurade efisɛ wo ne me na ɛwɔ hɔ wabaa ne wo poma na ɛkyerɛ me kwan	positive
medaasekobby wo nim nyansa oooo herh	positive
kyɛ na ɛbɛ kyɛ nanso ɛnka hɔ da bebe make your vim no break bebe	positive
sika no nso aba😂	positive
masa hw3 wo kasa yie ooooo	positive
as3 omo ate 3ka no o	positive
awurade nhyɛ yɛ den na abɔdeɛ no bi nnyɛ bad koraaa	positive
y3 de sika no ama wo so anka wode ak we jollof rice	positive
deɛ ɔhwɛɛ yɛn ɛnora no ɔbɛhwɛ yɛn ɛnɛ nso yɛn nyame ɔbaatanpa deɛ ɔntonko na ɔnna 🙏🙏🙏	positive
wosii yesu kristo nkoaaa na b3 y3 de3n	positive
akoko sa kyerɛ akrɔma ɛnyɛ no fɛ is at display here😂😂😂	positive
ne ho twa tu menyaa y3 anka hmm	positive
happy birthday world best rapper mr michael owusu addo aka kabutey🎂 nyankopon nhyira wo daa daa	positive
wotan me na menwu na me san flexi gu wo so	positive
aden mo taataa mo saa 🤣🤣🤣🤣	positive
monto mma nana akufo addo monto mma nppeshie radodo	positive
nana kasa na nsu asa😅😅😅	positive
k no de3 y3b3k y3sika s3m na 3nsisi so saa	positive
hmmmmmmm sɛɛ wo sene wo yɔnko a ɔtan wo alhaji grusah ne monkusa mo bankye na yɛ bareɛ ɛnshe sɛ anka monnim ho a anka mo dua aporɔ	positive
wofa and please forgive me saa ɛfie no nnyɛ yɛ dea oasɛm ni hearts of oak🙆‍♂️	positive
mpaninfoo bu 3b3 bi s3 obi fa 3soro aa wode3 fa 3fm 3firi s3 adepa hy3 fam	positive
na mate sɛ ghanafoɔ ɛbɛyɛ yi bi ma ghc 10000 de aboa ama cathedral no sie	positive
wo ne alpha ne omega 🙏🙏	positive
rich uncle fa gh30 no kyɛ no cuzzzz krom ayɛ hye roff 😂😂😂	positive
kwame poku drop me amen by kwame eugene n so to	positive
success wo tiara s3 wodi queen elizabeth akyi miensa 🤣🤣🤣	positive
ei wo hyɛ hɔ	positive
oh chairman wayɛ fine paa o	positive
yɛn ankasa no yɛyɛ dɔm🇦🇹	positive
babiaa mekc no kwan wa nti metutu manamon asi yie fast fast	positive
ho yɛ fɛ paaa ɛnnɛ nso yɛ no bdae happy birthday gurl🎊❤ nuff blessings ❤	positive
sɛ wo bɛyɛ sports enɛ anɔps ɔng anaa ɛyɛ anyumerɛ	positive
shy3 den na nyame b3y3	positive
araba kraaaa aden gyai y3 life ma y3n	positive
boys ɛnyɛ nyinaa fri geers😍	positive
s3 wo fa nasem na s3 wo nante nasem mu a bra ne mu y3 den na wani daso asa a b3y3 awurade b3y3 awurade b3y3 ama asi wo yie	positive
sika yɛ sika legitimate anaa blood ♥ 🔥🔥🔥	positive
ɔnyankopɔn apɔmuden mpaemuka kristo a ɔte me mu no ne ma apomuden ne daa hoɔden mu anidasoɔɔno ne mabrabɔ mu animonyam ɛnti nea kristo yɛ mame nyena yɛ me deame te na hoɔfɛ ne na nimonyam mu me da ne pɛpɛɛpɛyɛ adi wo kristo mu wo wiase yi mu animonyam nka awurade daa amen	positive
nyansa a ɛgu man wei trimu no err herh	positive
adanseɛ nti na aboa kraman odi ne yere wɔ abonten	positive
nti na 3nky3 na mua wo no ooh nyer bibiaaa	positive
kumoooo obiara boa adonko two fingers 3da mu a 3k 👊🏽👊🏽👊🏽	positive
wop3s3 wode kdi valentine 🧐 wode3 mate twa me wo account details	positive
yɜ yɜ dom yɜn nyɜ baako mmienu miensa yɜ yɜ dom wo kum apem apem beba yɜ yɜ dom aaaaah wote kumerica yɜba aa yɜ yɜ dom yɜ yɜ dom 🔥🔥🔥 d a w u here we come ✊🏾	positive
messiah deɛ ɔnim bɔ o wodi agorɔ a ɔbɛyɛ wo pasaaaa	positive
susu pu wu tu wai na y3n ni bi saa 🤣😂😂	positive
asɛm ba nya aboterɛ trust chairman ofosu ampofo to deliver 2038 victory 🤣🤣🤣	positive
prɛ to me nanso erh	positive
3ws3 y3de ghana ma afe baako na de y3 be national service	positive
asante kotoko🔥🔥🔥🔥🔥🔥wo kum apem again apem be ba	positive
masa woy3 bi na gyae me😂	positive
fa sika fuor nkoa na bisa wn sikasem invite jibril hans alien waddle despite cheddar thems na let them speak something different	positive
mpaninfoɔ se sɛ ɔsono tia afidie so a ɛnhwan rwanda ankasa ɛwɔ sɛ mekɔ bɔ me ho adwaa wɔ saa kuro no so waaat akɔnɔ akɔnɔ nkoaa ~ sponsor me wate	positive
wonni problem wo nan nhia fuel oo 😂😂😂😂😂	positive
tumi bi a edi me diɛ sie bia no gyae me na kɔ men dwene obia ho me de me ti bɛgye frɛ me bosiako~ 💿	positive
wu nni sika wo si sobolo y3 healthy stay calm️s voice 🦩🦩🦩🦩	positive
eiii enuanum nti ekaaa kiti kiti kiti kiti anka ronaldo kɔɔ man city mpayin fuɔ kaasɛ nyankopɔn nnyɛ alatani a ɔmo mmoa ampa awurade yɛda wo ase a ɛnsa da	positive
borsu borsu y3 b3 wu nti y3 nda 😂	positive
gyai ayie se3 no na y3 oman no de3 woawuo de3 woawu na aka yenso	positive
masa ya ka aweɛ mfa agenda mba ha i beg	positive
sika y3 aboa herh aboa sika aboa sika naah	positive
sika no saŋ aaa na ɔdɔ no ay3 beans stew sika no saŋ aa ɔb3 starte ap3 options nti wo nya kakra hw3 wo maame na wa suŋ ɔden 2021 🔥 🔥	positive
burkina faso nso nyɛ bad oo anaa wompɛ 😁	positive
enka wo nso o bishop sen your wofase momo wai	positive
maame to wo bo koto h bie so	positive
adwuma no asi blacko to the world 🔥🔥❤️👑🌎	positive
stream abonten na mongyae kasa tenten 🔥🔥🔥🔥 asakaa4life	positive
this life ankasa ebi takashi 83 den small luck dabi dabi ebe ye yie saa na wat gutter mu	positive
wei nyinaa yɛ ewiase afɛfɛdeɛ 🤣🤣🤣	positive
tswww y3 d3 3tuo 33y3 den twa akosua kumaa nu ma y3n madam	positive
me nsa ho nwii na woka yi mano ho nwii na woka yi mabodwes3 na woka yi me lala nwii de3 wob3y3 den 🎶	positive
twa selfie me twa bitters	positive
😂😂😂😂 bro me seee aha y3 kwan ho	positive
di marzio nso way3 mmer3 ooo king eben nkoraa w update sene wo	positive
ɔmo nso nim sɛ wo trappi nnyɛ nnɛ😂	positive
team deɛ ɛno a ne ```kumasi asante kotoko``` oseiiiiiiiiii kotoko faaaaaabulous its called the ```obenefo ball``` kumasi sports stadium	positive
sika ebi y3 fi daddy lumba 🤣	positive
nnyɛ easy ɛbɛyɛ sɛ black sherif album no😂😂	positive
ɛnti wu kɔ makola anaa kantamanto anaa agbogblishie dwa su aahɔmu ka english anaa	positive
boa mp3 s3 k adwuma	positive
wo y3 abranti3 aaaa efri wo botom krom b3 y3 wo d3 aaaa efri wo botom december nso b3 y3 wo d3 aaaa efri wo botom	positive
ya scre asanso abrim aka ho nyame y3 k3se	positive
withdrawal paa aden na solomon o usesu momo anaa	positive
hw3 wabati ne wabasa masa😂	positive
fa wo nsa to mabeti sooooo	positive
waakye ghc4 taalialeaves ne gari ghc2 kk ghc2 fish baako mep3 shit bebree 🙏🏾	positive
you spitting facts bro yɛntete sika wɔ dua so sika yɛ mogya	positive
nippa baako 100 bodies wo sa ye civilian aden	positive
ka na ka biom😂😂😂😂 nanka mede3 ni diana asamoah	positive
utag strike nyinaa yɛ ɔsoro nhyehyɛyɛ	positive
twa bi di oooo braaa yooooo wonya twa aaa wob3di	positive
wontumi 3mb life saaaa obaahemaa😂😂wo p3 life dodo	positive
wo ho twa ankasa	positive
bossu y3ka nokor3 kyer3 omoyedi tw3 no nso yie	positive
ma recordi dwom a ma hordi min releasi nti yɛ na fans no havi doubt ☝️👑😃	positive
woa wo kasa mekyi aa wontumi nka m3nim woy3	positive
wo kum apem ah y3di b ampesie 😂😂	positive
im greatful to god for the gift of life 🤝 🙏🏿 🙏🏿 sɛ nka nyɛ nyame a nka otamfo no de yɛ ayɛ hanam ama wonse	positive
enti holiday yi yɛnfa nyɛ deɛn 😂🤷🏽‍♂️	positive
afe sesei na ma hangi ghnana flag wo abrokyire	positive
y3ny3 baako y3 ny3 mienu aha y3 y3 apem ne faŋ y3 fri kokoben kɔ y3 bad things be wɔ afumesua wa koma sua endi mekyi koti baa ma gye sa nnika no da me ha nso wall no na metwa 🔥 🔥	positive
advice wei nyinaa ka ho na y3 tua elevy o	positive
awwww best new artist paaa deɛ nka gyakie ooo nso me ne hwan	positive
masa y3b3 wu nti y3nda	positive
wonni sika aa wasɛm ɛɛya o	positive
nyame na 3yie w mo so ahaban s33 obiara b3hunu w mo su ban nye nokware a w mo nka	positive
gyae gyae gyae gyae mtchew mese na mewɔ goldu bi da dan mu hɔ a nka me tam maa no kɔɔ yɛ hwoɛ the chronicles of	positive
wu nyonko da ne wo da	positive
sika ooo sika oo	positive
🙏🏾🙏🏾🙏🏾🙏🏾 y3 di yesu mogya ka mu 3nim	positive
deɛ ɔhwɛɛ yɛn ɛnora no ɔbɛhwɛ yɛn ɛnɛ nso yɛn nyame ɔbaatanpa deɛ ɔntonko na ɔnna 🙏🙏🙏	positive
rapper amoako baako p3	positive
awurade ne me hwɛfo hwee renhia me ɔma meda wura frɔmfrɔm adidibea ogya me kɔ nsu a ɛho dwo ho odwudwo me kra ɔde me fa akwantrenee so ne din nti sɛ menam owu sum kabii mu mpo a minsuro awurade efisɛ wo ne me na ɛwɔ hɔ wabaa ne wo poma na ɛkyerɛ me kwan	positive
team wei deɛ gyae na ɛnyɛ supporti parma mmom	positive
knatanka made iphone nso nnam mu😂😂😂😂	positive
afe nk b3to y3n biom	positive
se tan me awu nti deɛn na wobɛkyerɛ sɛ i have already told you sɛ deɛ de ɛɛba no so kyɛ wiase🌏🌎🌍	positive
abenkwan presido no no	positive
nka me ko da 😹🤣🤣	positive
ewurade ɛnyɛ wo anka 😂 herrh see my my young guns 🦅	positive
sika yɛ sika legitimate anaa sɛ blood	positive
aaawwww sika p3 nna fom 😂😂😂😂😂	positive
osei kromsei krommake dem tell umake dem tell you mengyee sika nka mahy3 mese gold osei krom boy metwi me benz ooo sika na etete mebctc ma boys hu mea obiaa dwene s3 matwe otofistaoo	positive
eno de3 ay3woka yentua nd3 ne okyena so ka ho	positive
man of god eastwood anaba mpo suro na me asawasi pogba whom mam iiiiiiiii	positive
hahahaaa wo pere dodoodo to wo boase kakra wai lol	positive
send prekese olonka baako im ready	positive
abrantie mabre oomenya nka madanso me hu sika na me vim no aba🖤 big ups🤞	positive
ei wo huŋ twa saa me taste paa nso ooo	positive
happy birthday my gee nyame nhyira wo menua	positive
me gal de nadia alhaji ba baako p3 ne nne3ma po wo si nantwe no mepa ne nan mepa ne te	positive
obi nte sika nware ne tanfo as3m na aba enti a	positive
kwesi gyae saa na abaayewa no bɔ neho mmɔden yie ankasa	positive
happy birthday osofo nyame nhyira wo piii 🙏🏽🙏🏽	positive
y3ny3 baako y3ny3 mmienu aha y3y3 apem ne fa kingkong nyame 🦍	positive
s3 3ba no tacko tacko kraa m3 pushi drug sika y3 sika legitimate anaa s3 blood	positive
so in other words sika ye sika legitimate anaa s3 blood	positive
me nso mafe wo dodo	positive
anidie kwanso anuanom yasi afe foforomu monsesa mo brush no kakra😂😂🤣🤣🤣😁😁😁	positive
3y3 nyame adom ni experience oo nana nothing dey	positive
sika y3 mogya me i want turn klaus michaelson😩😩🤦🏾‍♂️	positive
sika mpo mafe ne ho	positive
waka mati nanso me nfa afutuo no	positive
de3 wo ka fa me ho no me te no tongues ~ sarkodie	positive
yes oooh 😲 you go pass oyarifah country koraa aburi de3 wo duru ho p3 na wo ko heaven nono 😂😂😂😂😂😂😂😂😂	positive
ama dede dede ooo ama dede dede ooo twitter girls yi aa ama dede dede oooo y3 b3ky3 wn afa ama dede dede oooo😂	positive
adom nyame 3hyira me oo wo kura me o 😭	positive
eeiii kofi kakra kakra ana nofo nso kakra 😂😂	positive
y3 y3 dom y3n ny3 baako mmienu miensa y3 y3 dom wo kum apem apem beba y3 y3 dom aaaaah wote kumerica y3ba aa	positive
seesei obaa biaa adane apocalyto wobehu omo biaa na ring hy3 ne hwene mu😂😂	positive
yɛsu kraa yɛ gyae hem sister	positive
wo kum apem aa apem beba 🔥🔥🙌🏽🙌🏽👏🏽👏🏽💪🏽💪🏽💪🏽	positive
3ka wo nantini a na aka wo to😥🐐	positive
me nyankopon nnyɛ lefty nti i be alright	positive
ka na ka bi o	positive
wosii yesu kristo nkoaaa na b3 y3 de3n	positive
drilli o o drilli wonya nampa ɛyɛ a grilli empty pocket sɛ ɛnɛ woayɛ hye ɛnkyɛ wo bɔtom bɛ filli	positive
akoko sa kyerɛ akrɔma ɛnyɛ no fɛ is at display here😂😂😂	positive
ɛnnɛ yɛ wukuada nti come buy one and get one for free rush to now	positive
wonyaa3 a anka wop3 nanso wonya	positive
kyeres3 ahoufe teete me ☺️	positive
sika ho ay3 shi nti wee yen passe	positive
masore anopa tutuutu pe sika menya a mobehu se mama nso betwi ne benz nyankopon b3seiho paw debia na kweku de3 sikasem nkoa na onim nka me mpre ohia nma meho anaa you dont know s3 sika nie kweku nie ohia se metie everyday am on my way verse 🔥🔥	positive
nti sisiaa aunty deloris y3nfa respect 3mb3 t delay mackerel and spaghetti anaa	positive
kasa yɛ nframadede kwa 😂😂😂	positive
happy birthday idolo nyame nhyira wo bebree	positive
🔥🔥🔥🔥🔥🔥🔥🔥🔥 anka mey3 nsuo wo k3nt3n mu koraaaa anka me nsaay3 medaso gyenam	positive
citi fu di3 mu y3 bue	positive
ɛnnyɛ hwee wo to na wopɛ sɛ ɛyɛ kɛse😃😃😃	positive
im off to chill koraay3 b3 wu nti y3 nda	positive
wendy wobeku me nso menwu eiiii🔥🔥🔥🔥🔥🔥🔥	positive
hi how are you hahahaha obiaa b3bisa bi	positive
what a song herh no ti ap ankasa gye wo two✌	positive
first na monka masem 3fi s3 na meni bi 💥	positive
herrr saa ɛnyɛ sikanii yɔnko ne preman ni ampa eeiii😂😂😂	positive
wo kum apem aa apem b3ba	positive
gyae kasa no na b ndwom nu	positive
as a real guy de3 b akata kakara😎na wap3 sika kakara 💰 nyamesom kakara 😇 na wap3 stubborn nso kakara 😈	positive
brofo ka gu meso💯	positive
me support ecg nso ya dum me light 💡kofi dane 🔥🔥🔥🔥	positive
afe nko b3to y3n	positive
charlie sebor kelvin no ka kyer3 no s3 kumasifo y3 ni ate o na kyekyekuley raps b3n na y3 w h no 😂	positive
yeti sika so wai😂🤣	positive
hahahahaha 3su oo masa we miss u na bra fie	positive
ekristo fo adso obibiara re som nyame eye eyie 3no nti ama nyame som ay3d3	positive
gyae shishi na wunni bi	positive
nea ukraine ay3 yi koraaaa y3b3ko na texasohemaa forgetti koraaaa	positive
wonya sika a di wanum🤝😂 na malt sika ntumi tc plot 🤝🚶	positive
ha nanka me y3 wo	positive
sika no oo sika no	positive
he lie bad wo kum apem a apem beba	positive
dennis wu ka ns3m ooo 🤦🏿‍♂️🤦🏿‍♂️	positive
adam ankasa na kaa fresh of my fresh😂😂😂💔 herh giovanni	positive
asem yi di ka wo ka sua atem didie nkuaaa	positive
enti 14th february nu wo bedi chocolate anaa dokono 🤷🏽‍♀️💔🤣	positive
ad3n lawyer nso hia mmoa oo	positive
ya hy3 mo kotoko mo awe gye to mu	positive
woto aduro bone aa ebi ka wano lol	positive
wotan me na menwu na me san flexi gu wo so	positive
nyame nhyira wo oooo	positive
sika no asa afei ate wani so	positive
afe pa nko meto yen	positive
3n3 de3 wooka twi paaa oo aden wadi fufuo anaa	positive
awurade nhyɛ yɛ den na abɔdeɛ no bi nnyɛ bad koraaa	positive
nipa na etwa sika nanso nyankopon na ets3	positive
nana kasa na nsu asa😅😅😅	positive
sika y3 sika legitimate ansas3 blood	positive
ei adabraka bruno mars wo to nnwom paa o	positive
me w hope s33 one day minso medi sika basabasa	positive
kyɛ na ɛbɛ kyɛ nanso ɛnka hɔ da bebe make your vim no break bebe	positive
ɛnka me deɛ anka mepɛ jersey noa ɛtɔ so mmienu no deɛ na hosuo yɛ ahaban mono a tuntum da ne kɔn ne nensa no the green jersey ɛfirisɛ ɛkyerɛ me asanteman frankaa	positive
uncommon cases nobody dr kyereh in korle bu we run to come and see yɛpɛ apɔɔ mo deɛ montena hɔ	positive
herrrh ka na ka biom	positive
fa nwom si so err na ka me asum as3m d3d33 bi😍❤️ that part dey burst ma mind🤯 mad tuneee🔥	positive
yɛ na twe fa me so wate na wo paws bi bɛyɛ dɛ drɛd 😉❤️🔥🔥🔥	positive
a hot twi mental teacher takyi toa ɛbɛ yi so sɛ wotwe ahoma na sɛ amma a na takyi na ɛsɔ apɔnkye kɔn teacher beats takyi until the cain broke into pieces teacher yess baah abaa a yɛde bɔɔ takyi no baah ɛno na abubu gu hɔ no 😂😂😂	positive
adi3 no ankasa ay3 k3se eii 😂❤️❤️🔥	positive
meguso b ooo nana me sika nso twitter perfume no bi	positive
saaa akoa no ohia mboa oo	positive
sika ben 😂🤣 medi3 ka nokro3 nu na me fa ma wo😂😂	positive
mes3 yesu ma wo😒	positive
wo claimi awoshie rihanna ɛnyɛ force sɛ boys bɛ shɛ designer 🐐🐐🐐🔥🔥🔥	positive
ya yɛ wild ooo	positive
oh ka na ka biom boosu😂	positive
ka na ka biom oo 😂😂	positive
atadwe de3 gyes3 mede moko hy3 nani ase	positive
s3 3y3 aha ni aha aden na wannanti	positive
hello ei rashida nti wo w h na wo mbisa ma si kyena wo b3 wo fie m3 ba ma wa y3 adi bi ama me wai bye	positive
y3 woo me tistree street hw3 me blood wohw3 yanim aaa y3nnkasa 3nfa yen ho aa yen bother hm hm sika wo krom joo y3 gather 👏 😈	positive
👑 🎼sika na 3ma yaw dabo hu neho odogo📌 i just wanna be great ⭐ 🎯	positive
one minutes biaa momo nam mu eeeiii mmaa koraa beye de3n wo ghana 🇬🇭 😀😀	positive
kofi agyapong to wo bo 😂😂😂	positive
all you go hear be na wei b team b3n fa agye sika etc😂😂😂😂	positive
bossu nhyira nka wo	positive
tin tomantoes koraa y3ka na mantches	positive
wo kum apem a apem beba	positive
slim ne teete me dcdcc aden nti la meye fresh boy oh 😂	positive
de3 amanfoc asei ne din nti cka as3m koraa y3ntie 3na cb3ku y3n career 3na de3nde3n slim please come and collect ur stone wai afei na boys no b3hunu s3 woka nokware nokware ah wokaay3 nti na yayi wafri academy board no mu eeeiii ghana🤣 hmmm its all	positive
boi sɛɛ na twitter ha deɛ ɛnnyɛ small dinning na ɛɛkɔ so wɔ ha	positive
sika wo fie sika wo bank🤣	positive
zendaya jawline and the corner of both her eyes yehowa 🤩🤩 ne ti kakraka nu nso y3 me tayse ankasa sister me tali wo to saah agyi me shua tu tor f3m ohemaa	positive
tattoo artist foɔ gye sika paarn o tattoo baako 15meelion ad3n	positive
saa wehu borsu i salute oo	positive
krataa sem ñti im jumping to chelseas goals 😁😁	positive
bra gyae na brand na wo defendi no nyɛ attractive	positive
mmaasɛm deɛ me kyini papa firi sɛ ɛma sika sa ɔbaa wo ne no bɛ bɔ bra nso no ɛyɛ a yi papa sɛ ɔkunu bɛ yɛ yie a ɔyere nti a nti wo nya yere pa a ɛyɛ a bu no	positive
😂 😂 this girl ankasa ong wode3 ma me nfa nsi ha yi aa	positive
ohia tua aknode3 afei nso s3 wontoma tete nso aaa yaaa na agor ny3 wo d3	positive
😂 😂 masa gyae gyae y3 anka 3b3 y3 me d3 no	positive
as3 yab dam nanso yani da h	positive
don 3ha de3 y3 gyina mu pintinn s3 abele abaa no wo de3 to bra 😅😅😅	positive
afe nko mbeto h3n bio	positive
oo coins gyae saa lol ɔngye sika biaa y3 hehe	positive
tweet bako yɛ 10k o😂👀	positive
enka y3b3y3 kantaka car no bi saa	positive
nso woti asem a nya abotare na mp3 ntem enkasa 😒	positive
we are really rich y3ti sika mu eii cmo ti sika mu rather	positive
agye wonmo nsamu ntiaa but dont worry cause 3nfa anidaso asa ama wonmo nyame na 3tua wonmo ka	positive
ahoufe nku ne adwen nso nku 🤣🤣🤣🤣🤣	positive
10 minutes biaaaa goal baako nam mu🤣🤣🤣🤣🤣	positive
aww ewurade ewurade olé a ha y3n oo	positive
kwaw kesse mpo twa bet na me kwaku owusu	positive
masa mente ase3 ka twi 😂😂	positive
anigye bere no aso😂😂	positive
2x metie nnipa ano aa anka many3 yie metie nnipa ano aa anka mandru fie 3kaa ketekete mede hy33 bayie	positive
as we are enjoying the signing sulley muntari kakabo fc supporters are fighting over fatau dauda 😂😂😂😂😂 kakabo fc ayɛ mɔbɔ dodo	positive
enti menso y3b3fr3 me daa	positive
anka download mpo err na yen nya be ntwi anyway enjoy	positive
ndi mo so binigwe anasi hallelujah	positive
adze akye biom sr na b mpae na k3p3 sika na sika ho hia 😊	positive
hahaha hahaha ma te	positive
wonni sika aa wo se 3mo mmen	positive
sende me sika for 2 bottles no bi	positive
nie 3ne3 today de3 usa slangs no b3su oo eii slay kakra catwalk kakra akutia nso kakra ❤️❤️	positive
nkati3 burger sef bi 120 pesewes only 12 p3 dey inside 😂😂😂😂😂💔💔💔💔💔	positive
adonko fa me ko o 🤣✌️	positive
eii to rep eii then jack i missed a lot cause thing ebi music kakraa comedy kakraa	positive
yes yesu kasa na wakoa retie	positive
ɔpɛnimma 10 2021 ɔnyankopɔn apɔmuden mpaemuka biribiara a ɔnyankopɔn woe no di wiase so nkonim onyame awo me ɛnoti ma di wiase so nkonim ma di nkonim wo yadeɛ ne ɔwuo so me firi oyankopɔn mu sɛ nea ɔyɛ ahintahu no na bibia ntumi ɛsi no kwan no saa na me teɛ aleluya	positive
gyae kasa nu na carcious is on heat 🔥🔥🔥🔥🔥🔥	positive
akokɔ 8 inches deɛ giraffe o	positive
yesu y3 ma adamfo nti mesuro obiaa	positive
kwabena apawu aka frère ka frenchman of mining city radio 895mhz tarkwa ghana	positive
awurade morsha boduong ho twa honan saadii ankasa 😂	positive
s pen game is fantastic song is magical and touches the heart ewurade nnyɛ awoa nka nka me yɛ lonely ma hwehwɛ obi maka masɛm akyerɛ no ma me nnya obia me nnya obia mabɔ me ndwom akyerɛ no oo🙌	positive
y3 nfa 3ky3 nhy3 de3 3fata nobradez fans y3 y3da mos3 mo feeli me nso a me checki mo mo gye me di a me pressi mo na s3 wo mpene nso a jo me nfa ho s3 rap k3k3 na mo p3 de3 me de ma mo	positive
nnoɔma nnyɛ wɔ city side sika ntɔ ɔdɔ 🤠🤠🤠	positive
herrrr ka na ka biom 🤣🤣🤣	positive
😂😂😂😂masa cnkc da ne mmr3 atwa mu😂😂😂	positive
ball no dier yeb oo nso aka goal no 🥺🥺	positive
nana nyame eeee boys abr3 oooo nti s3 y3 su fr3 wo a tie y3n	positive
sika sem nti mene nipa mmre3🙁	positive
ka no s3 mmle kooko na di	positive
eehu eehu ya nom nsa ano y3 din nso y3nnwu	positive
s3 dede se b3gye arhh 3yaa tie ne din dede nkoaaa 🤭	positive
wo kum apem aa apem b3ba ⚽️🔥🔥🙌🏿	positive
bawumia won kwa so nyame nhyira wo basa basa basa	positive
ɛɛɛi wey matter too this ah lol nti boys ɛngyae shii anaaa peejay ask give me wae	positive
yɛwɔ sika anka yɛkɔɔ ashesi ne bi😒	positive
s3 meka dabro wa kooli a ma people can relate 🤷🏿‍♂️	positive
afe seisei na medan na masi awie mese me ghetto mu na ma siesie y3k aa mek bi y3baa me ba na manya sekan de ama akonta cos ewiase mu obi nhw3 obi ba nti mey3 adwuma den na magye pay ahaban meti so 😂mentwe nu pii	positive
s3 yeb3 bo wo ama wasu de3 nka titi woho n3 su fatima ein proverb 🤣🤣🤣🤣s3 wob3 dum me rush paa de3 nka mean m3dum no	positive
mo de mo sika too so a nka mawinne bet susu dwa wanum na mamɛ stoppe wo daily bread 🐐🐐🔥🔥🔥	positive
somebody tell me barima a omfa ne yere akyi na kyr3 s3 onni sika sika na onni ntia😂	positive
medaase bossu epim m3 slidei into wo momo waii 😂😂😂😂	positive
🎶 ogya e ogya sunsum kronkron mu ogya ogya e ogya sunsum kronkron mu ogya bɛ yɛ wadwuma bɛ yɛ wadwuma makoma mu ogya e onyame gya 🎶	positive
wo kum apemapem b3 ba	positive
aka baako no wofa 😎	positive
wo yonko abodwes3 33shi aa na wa san nsuo 3si wo de3 so fa cup yi ay3 d3	positive
masa mma wo ni ntra wni nton wati you cant destroy to build fk	positive
saa pro bono adwuma no yagyae go to legal aid	positive
aa awurade me ser3 wo pii next time wode b3bo me nipa wo ghana de3 nka mame y3 ekuro🐀 wo canada	positive
nyame adom meho y3 ade akye me nkoaa de3 mehoy3 no gidigidi meho y3 kakra ab3hy3 yeho naa nkoaa de3 me ho y3 me ho y3 mehoy3 meho y3 o hip hip hooraay	positive
kyer3s3nanka twifo praso nso err 😂	positive
ahofe dua baako p3	positive
when roddy rich said suro nipa na gyae saman efya odo felt it 😂	positive
🎬🎷onyame adwamma 3x onyame adwamma no a wɔkum wo wofata wofata odwamma a wɔkum wo 2x 🎬🎷🎻	positive
to wabodoo gu nsuo ani daakye wo nso beka	positive
life is war ɔbra yɛ ɔko wante anaa	positive
oh snr ka na ka biom 🤣🤣🤣	positive
ahaha nana baako p3	positive
amen medaas me piii	positive
ɔpɛnimma 16 2021 ɔnyankopɔn apɔmuden mpaemuka ɔnyankopɔn mu anigyie ne ma hoɔden me wo ɔnyankopɔn nkwa wo me mu ɛnti ma pomuden yɛ pɛ me wo ahoɔden mmapa me nya ahoɔden foforɔ da bia ɛfi sɛ me nipadua yi yɛ ɔnyankopɔn honhom kronkron no asɔre den a yeyi nka awurade daa	positive
ɛnha me oo ɛnha me kraa me yɛ very ok	positive
yes anaa wonni vim	positive
wo kum apem a apem beba🔥🔥🔥 welldone warriors	positive
me nim sɛ sei nɛbɛba anka yɛ signi mo you always wanna make me feel like menyɛ bɛɛma o	positive
the way s3kyerewaa the tweet nu im scared sef since yestee girl nu tweeti saaaa ekua ka nu nyinaaaaa	positive
then say luka modric speak twi aka baako 😂😂	positive
ɛyɛ wo fɛ nanso yɛ frɛ demo a wonkɔ	positive
sɛ me nyaa california anka ɛnyɛ bad koraa ooo 😂😂😂 wankasa nso sɛ me nya wo aa me pɛ wo 😂💔	positive
ny3 s3 3bia mep3 1057fm but 3da mu baakop3	positive
adey kai school ma paddie bi dem score he say 3koraa meho 3f3 ky3 wo alaf saaaa herh	positive
relax nnipa nua ne nnipa	positive
3no ne brofo bebree wei	positive
ey akua wonkoa wo nufo nono herh sosket nufo geng wei dier size boom o	positive
afei wo nan naa 🤣🤣🤣	positive
wei nyinaaa akuffo addo nim ho bi	positive
na timo wor he	positive
blackstars y3 ma mo ooooo	positive
oh mmaa nyinaa boyfriend	positive
me ne wo yɛ adwene 100 wei deɛ ɛnnyɛ kotoko ne hearts nsɛmsɛm biaa🙆‍♂️	positive
abena wo ho y3 wo d3 ooo	positive
y33br3 no na mmo adeda 🛌	positive
sikafuor na ebor golf	positive
wo num yoghurt aaa	positive
nufuo nu mu nsuo na gye wo papa 😂	positive
25 dier ad3n ei ibi too much	positive
obi dropi ah na ma dropi lol	positive
eeeiiiiii wo y3 goliath	positive
3si mo so s3	positive
awww ewuarde menhu nea meny3 meho mpo 🥳🥳🥳🥳🥳🥳🥳🥳	positive
nice nice wa y3 ne nyinaa 🎉🎉	positive
