tweet_id,annotator1,annotator2,annotator3
1608732017457496065,negative,negative,positive
1608729117293449219,positive,negative,positive
1608721073507557377,negative,neutral,neutral
1608578858609152002,negative,negative,neutral
1608548535867412480,negative,negative,negative
1608547761250508802,positive,positive,positive
1608515683184250881,positive,positive,neutral
1608515511943307264,negative,negative,neutral
1608514498511634433,neutral,neutral,neutral
1608455416152743936,positive,positive,positive
1608453957935894528,positive,positive,positive
1608453009498902537,positive,positive,positive
1608452207116169219,neutral,positive,neutral
1608449032636215296,negative,negative,negative
1608447782653657088,neutral,negative,negative
1608433318575616000,neutral,negative,neutral
1608372248980635648,positive,positive,neutral
1608372205963952130,positive,positive,positive
1608371828933758976,negative,negative,negative
1607473493876314112,negative,negative,neutral
1607408663224020992,positive,positive,neutral
1607360888578920450,negative,negative,negative
1607360501620555776,negative,negative,negative
1607359261830483971,positive,negative,positive
1607137579719184390,neutral,neutral,neutral
1607136121401614338,negative,negative,neutral
1607097122343493637,neutral,negative,neutral
1607018981486895104,positive,positive,positive
1607024686159765505,positive,negative,negative
1607022045426077696,positive,positive,positive
1606954040012992512,negative,negative,neutral
1606774781340180481,positive,positive,positive
1606735541524889600,negative,negative,negative
1610922008031776769,negative,negative,neutral
1610809958899109890,negative,negative,neutral
1610794563752304641,positive,positive,positive
1609885159662256132,positive,positive,neutral
1610781843997052930,negative,negative,negative
1607814294313512960,neutral,positive,positive
1607683706163961857,positive,positive,positive
1607528868549885953,neutral,positive,neutral
1607498517282721796,neutral,positive,neutral
1607497212950454272,neutral,positive,neutral
1607390576952983556,positive,positive,positive
1607316962551697409,positive,positive,positive
1610954623019278338,positive,neutral,neutral
1610790743429320704,negative,negative,negative
1610759083165945873,neutral,neutral,neutral
1610740219174584334,negative,negative,neutral
1610726508217131010,positive,neutral,neutral
1610720600779280387,positive,positive,positive
1610710605643628554,negative,neutral,neutral
1610687281320579077,negative,negative,neutral
1610685666375106560,positive,positive,positive
1610671359222235140,negative,negative,neutral
1610655907615997953,negative,negative,neutral
1610634127438389254,positive,negative,positive
1610630585252483074,neutral,neutral,neutral
1610617069078192129,negative,negative,negative
1610617188011986947,negative,negative,negative
1610613818777903104,neutral,neutral,neutral
1610543392999768067,negative,neutral,negative
1610528586422689792,negative,negative,neutral
1610511618030424067,negative,negative,positive
1610385214550728704,negative,negative,negative
1610384482305024003,neutral,neutral,neutral
1610376513643491328,negative,negative,positive
1610356717153394688,positive,positive,neutral
1610331508946120706,negative,negative,positive
1610289502475489283,negative,negative,neutral
1610277999378669569,negative,negative,neutral
1610277977170018310,positive,neutral,neutral
1610263862179233795,neutral,neutral,positive
1610254111806750721,neutral,positive,neutral
1610240959484416001,neutral,positive,positive
1610234658612023296,positive,positive,neutral
1610017966602469376,positive,positive,positive
1610011125281656834,positive,positive,neutral
1609997978516742144,neutral,negative,neutral
1609989214963130370,positive,positive,positive
1609945732907155457,neutral,positive,positive
1609933073675849730,negative,negative,neutral
1609932981451345920,neutral,neutral,neutral
1609918606640390147,negative,negative,neutral
1609895080868958211,negative,neutral,neutral
1609891499008835586,neutral,neutral,neutral
1609819409039921152,positive,positive,positive
1609671822173159427,negative,negative,neutral
1609624054742519809,negative,negative,negative
1609621011887947779,neutral,positive,positive
1609608679241781251,negative,negative,neutral
1609589234813521921,negative,positive,positive
1609583331821191168,negative,negative,negative
1609575851557015552,positive,negative,positive
1609575611596705798,negative,negative,neutral
1609553447833014275,negative,neutral,neutral
1609551012364275714,neutral,neutral,neutral
1609330829079060480,positive,positive,positive
1609285122489974784,positive,positive,positive
1609280312885891073,positive,positive,positive
1609268877523030016,positive,positive,positive
1609249048132976640,positive,neutral,neutral
1609247024909541379,negative,negative,positive
1609236422023696385,neutral,neutral,neutral
1609230597318184963,negative,negative,neutral
1609201221692162057,negative,negative,neutral
1609200152245571584,positive,positive,positive
1609184178569879552,negative,negative,negative
1609158662597054464,positive,positive,positive
1609156861491658753,negative,negative,neutral
1609115746487132160,negative,negative,negative
1608941201205661697,positive,positive,neutral
1608934788106432512,negative,negative,negative
1608934456680943618,negative,negative,negative
1608926789191217153,negative,negative,neutral
1608915547571523584,positive,positive,positive
1608905273128947714,negative,negative,neutral
1608882457490903040,positive,positive,positive
1608873765655703552,negative,negative,neutral
1608842627360886784,negative,negative,negative
1608759974553096198,positive,negative,negative
1608688968929009666,negative,neutral,neutral
1608613194817474561,negative,neutral,neutral
1608596547268132864,negative,negative,negative
1608587102165278720,negative,negative,neutral
1608586467801980929,neutral,negative,neutral
1608577071667884032,negative,negative,neutral
1608576244840542211,neutral,neutral,neutral
1608573553712189442,neutral,neutral,neutral
1608566284928573445,negative,negative,positive
1608534948561952768,negative,negative,negative
1608533125789028352,negative,negative,neutral
1608531884337729537,negative,negative,neutral
1608528856365006854,neutral,neutral,neutral
1608528788740005890,negative,negative,negative
1608501174046715904,negative,negative,negative
1608455483765190658,negative,negative,positive
1608315697121185792,negative,negative,neutral
1608290088965885952,positive,positive,positive
1608239079149260801,negative,positive,positive
1608203583576543234,positive,positive,positive
1608195953445539841,positive,positive,positive
1608189961286598657,neutral,positive,positive
1608179109871362054,positive,positive,positive
1608154226475077632,positive,positive,positive
1608114751845842944,neutral,positive,positive
1608098413471580162,negative,negative,neutral
1608081731537567745,positive,positive,positive
1608051864049786880,positive,positive,positive
1608022954000146432,neutral,positive,neutral
1607872416637751298,positive,positive,positive
1607849310749863937,positive,positive,positive
1607805067314216961,negative,negative,neutral
1607804703848517635,positive,positive,positive
1607803881890942976,positive,positive,neutral
1607693721604177921,positive,positive,positive
1607693645758566400,positive,positive,positive
1607665158121308161,negative,negative,positive
1607664455386644480,positive,positive,positive
1607525257124147200,negative,negative,negative
1606777715935580160,negative,positive,positive
1607435170545557504,positive,positive,positive
1607424405826830338,positive,positive,neutral
1607407515418988545,negative,negative,positive
1607403969013235712,negative,negative,positive
1607389328665374721,positive,positive,positive
1607385497122508800,neutral,negative,neutral
1607344301020782592,negative,negative,positive
1610733055160815617,neutral,neutral,neutral
1610397487575060493,neutral,negative,neutral
1610324926140923909,negative,negative,negative
1610072513374986241,negative,negative,positive
1609940036761407490,negative,positive,positive
1609937914158518272,negative,negative,negative
1609870797249675269,negative,negative,neutral
1609605035180056578,positive,negative,positive
1609596075157114881,negative,negative,negative
1609489913489100800,negative,positive,positive
1609279544510259202,positive,positive,positive
1609275938079969280,neutral,negative,neutral
1609244471958331393,positive,positive,positive
1609266205285814274,negative,negative,neutral
1609259639962492928,positive,positive,positive
1609241572633198592,positive,positive,neutral
1609172394165563394,positive,positive,neutral
1609185015002288128,negative,negative,negative
1609182140457189377,positive,positive,neutral
1609173956291870721,positive,positive,positive
1608500830348476416,negative,negative,negative
1608495226032717824,neutral,negative,neutral
1608233802144391169,neutral,neutral,neutral
1608202937767194625,negative,negative,neutral
1607103184085868546,negative,negative,negative
1607092312001204227,negative,negative,negative
1609917083537506304,negative,negative,negative
1608956483596845056,negative,negative,negative
1608049749931823105,negative,negative,negative
1607729935552073728,negative,negative,negative
1610756904564977664,positive,neutral,positive
1610753432821895182,positive,positive,positive
1610751899023642636,positive,positive,positive
1610751014730338304,positive,positive,positive
1610746462396157967,positive,positive,positive
1610740636763684878,positive,positive,positive
1610732917868593170,positive,positive,neutral
1610722112586805248,positive,positive,positive
1610721550675869696,positive,positive,positive
1610720170099490816,positive,positive,positive
1610719580674207746,positive,positive,positive
1610718370437160961,positive,positive,positive
1610700111222390785,negative,negative,positive
1610699751753760785,positive,positive,positive
1610699603355238400,positive,positive,positive
1608831724594802688,positive,positive,positive
1608827326804168704,positive,positive,positive
1608822256775593986,positive,positive,positive
1608817691011485705,positive,positive,positive
1608768839126482947,positive,positive,positive
1608713177231163393,positive,positive,positive
1608587723413282816,negative,positive,positive
1608584619984846848,negative,positive,positive
1608581507047620608,positive,positive,positive
1608554451899392006,positive,positive,positive
1608553107352440842,positive,positive,positive
1608522576011165697,positive,positive,positive
1608481946488954880,positive,positive,positive
1608464243573284864,positive,positive,positive
1608462252121927680,positive,positive,positive
1608458414031601669,positive,positive,positive
1608453957935894528,positive,positive,positive
1608453747155554305,negative,positive,positive
1608453338559025157,negative,negative,neutral
1608453162859462658,positive,positive,positive
1608442340766584832,negative,positive,positive
1608205479984889857,positive,positive,positive
1608204733428252673,positive,positive,positive
1608204285904306176,positive,positive,positive
1608198974418128896,positive,positive,positive
1608198308991848448,positive,positive,positive
1608112974991876098,positive,positive,positive
1607849178469736461,positive,positive,positive
1607838227913736193,positive,positive,positive
1607837155740491776,positive,positive,positive
1607828286809280512,positive,positive,positive
1607816345814441984,positive,positive,positive
1607791837661769731,positive,positive,positive
1607762814554210304,positive,negative,positive
1584320774873419776,positive,negative,positive
1607762071231557633,positive,positive,positive
1611299313581162498,positive,positive,positive
1611115879730741254,positive,positive,positive
1611077177126043651,positive,positive,positive
1611022112365346817,positive,positive,positive
1611021626510016514,negative,negative,neutral
1611017079120969728,positive,positive,positive
1610954653620965377,positive,positive,positive
1610690655856070660,positive,positive,positive
1610683293371961353,positive,positive,positive
1610391345037979648,positive,positive,positive
1610306547439091713,positive,positive,positive
1609497846897688577,negative,positive,positive
1609344366593675265,positive,positive,positive
1609135456276434944,negative,positive,positive
1608607078318501888,positive,positive,positive
1608579014213488646,positive,positive,positive
1608363016851963904,positive,positive,positive
1611402259534856199,positive,positive,positive
1611401598126669832,negative,negative,neutral
1611391398728863745,negative,negative,neutral
1611378799287087104,negative,negative,negative
1611364393995870208,negative,negative,negative
1611348534917496832,negative,negative,negative
1611067408084570120,negative,negative,negative
1611109900767170561,negative,negative,negative
1611102944212013067,negative,negative,negative
1611096231341879296,negative,negative,negative
1611078459190566926,negative,negative,negative
1610914440752373760,negative,positive,positive
1610920964010688512,neutral,neutral,neutral
1610371879759486987,negative,neutral,neutral
1610347621209763842,negative,negative,negative
1610339646701207553,neutral,negative,neutral
1610337023830663171,neutral,neutral,neutral
1610336334497091590,positive,neutral,neutral
1610128683917770754,negative,negative,neutral
1610125943711965184,negative,negative,neutral
1610027984915677184,negative,negative,neutral
1609675675157364737,negative,negative,negative
1609980696000348161,positive,neutral,neutral
1609900668432809985,neutral,neutral,neutral
1609877383246643202,negative,negative,negative
1609868103524958210,negative,neutral,negative
1609850494758813696,neutral,negative,neutral
1609657410230034437,negative,neutral,negative
1609597240254894083,negative,negative,neutral
1608918913806655489,negative,neutral,neutral
1608907969613418496,negative,negative,neutral
1608894145912766466,positive,positive,positive
1608879560355115008,neutral,positive,positive
1608571130239148035,neutral,positive,neutral
1608510241590882305,negative,negative,neutral
1608497617700548610,negative,negative,negative
1608453815199584257,negative,positive,negative
1608429358003421184,negative,negative,neutral
1608246366437769217,negative,negative,negative
1608051864049786880,positive,positive,neutral
1608043275679838209,neutral,positive,positive
1608040832774414337,neutral,negative,neutral
1607872999172231169,negative,negative,neutral
1607805409703743488,negative,negative,negative
1611253357590593538,negative,negative,neutral
1611007921298542592,positive,positive,positive
1610311205549219840,negative,positive,negative
1611464673567580167,positive,positive,neutral
1611460062458814464,negative,negative,neutral
1611450447264350208,negative,negative,positive
1611449735692386305,negative,negative,neutral
1611430607644491778,negative,neutral,neutral
1611421961774632962,neutral,negative,negative
1611410363882291228,negative,negative,negative
1611386802819981315,negative,negative,negative
1611378884582293507,negative,negative,neutral
1611356681522249731,negative,negative,negative
1611338372336820224,negative,negative,neutral
1611325990994837505,positive,positive,positive
1611265540407889920,negative,negative,positive
1611115427496857600,negative,negative,positive
1611113133623345152,negative,negative,neutral
1611081398072270871,negative,positive,negative
1611006156259950597,positive,positive,positive
1610902593709940737,negative,negative,negative
1610819728771092481,positive,positive,positive
1610658877942673409,neutral,neutral,neutral
1610526834545786885,negative,negative,neutral
1610404593225154564,negative,negative,negative
1610404221580443650,negative,negative,negative
1610398942461575172,neutral,neutral,neutral
1610350560808501254,neutral,negative,negative
1610260593973379073,neutral,neutral,neutral
1610252928153014275,negative,negative,negative
1610244855942217729,neutral,negative,neutral
1610016186581848068,negative,negative,neutral
1609918102720110593,negative,negative,neutral
1609655648458784768,negative,negative,negative
1609583069358342146,neutral,positive,positive
1609580962735689729,neutral,positive,neutral
1609521344240316418,positive,positive,positive
1609485121282875392,negative,negative,neutral
1609309223510503424,neutral,neutral,neutral
1609284682893385730,negative,negative,neutral
1609272808764235781,negative,negative,negative
1609261651542376448,neutral,negative,negative
1609243836836089856,negative,negative,negative
1609231035258003458,negative,negative,negative
1609208455188946946,negative,negative,negative
1609169760465321986,negative,negative,negative
1608990668046864385,negative,negative,negative
1608976373330100225,negative,negative,negative
1608953929811005440,negative,negative,negative
1608871677487874049,neutral,neutral,neutral
1608530400812437504,neutral,negative,negative
1608525887745712130,neutral,negative,negative
1608522965154504707,negative,negative,negative
1608516453707268102,negative,negative,negative
1608471820939792384,neutral,negative,neutral
1608346138360569856,negative,negative,negative
1608187550023258113,negative,neutral,neutral
1608186284077375494,neutral,negative,neutral
1608185790072512512,negative,neutral,negative
1608167689188528137,neutral,negative,neutral
1608164652139020290,negative,negative,negative
1608159856300814336,positive,positive,neutral
1608072189193895939,negative,negative,neutral
1608059179750547456,negative,negative,neutral
1607963994807050240,negative,negative,negative
1607858393229963265,negative,negative,neutral
1607830679793844224,neutral,negative,neutral
1412451857956548609,neutral,negative,neutral
1607793516234539009,neutral,neutral,neutral
1607785575133724672,negative,negative,neutral
1611106878389469185,negative,negative,neutral
1611093208024375311,negative,negative,neutral
1610539560533909504,negative,negative,negative
1608840947231752192,positive,negative,negative
1608592056905273345,neutral,negative,negative
1608561403354550272,neutral,negative,neutral
1608493423446876160,negative,positive,negative
1608052429211271169,negative,negative,negative
1607715285846441985,neutral,negative,neutral
1611499679703011328,negative,negative,neutral
1611499438236733440,neutral,neutral,positive
1611495918565572608,negative,negative,negative
1611492215389552640,negative,negative,negative
1611489354161049607,negative,positive,negative
1611488421360422919,negative,negative,positive
1611484911264845832,positive,positive,positive
1611483437726040064,negative,negative,negative
1611473360545894424,negative,negative,positive
1611423512622678017,negative,negative,neutral
1611464633151266841,negative,negative,neutral
1611450157911998465,negative,negative,positive
1611436575925350400,negative,negative,negative
1611417450343448599,negative,positive,positive
1611411650661203983,negative,negative,negative
1611411310914457602,positive,positive,positive
1611410090384310273,positive,positive,neutral
1611348246961463296,positive,positive,positive
1611409382213881856,positive,negative,positive
1611409377667481601,positive,negative,positive
1611390775387951105,negative,negative,neutral
1611382822815531015,negative,negative,negative
1611373417323716609,positive,positive,positive
1611362582568341506,positive,positive,positive
1611356421228056576,positive,positive,positive
1610933546020999169,positive,positive,positive
1611147340269641728,negative,positive,positive
1611040371009794050,negative,negative,neutral
1611137054422847491,negative,negative,neutral
1611111280206561280,negative,negative,neutral
1611110393866330114,negative,negative,positive
1611078891791073282,negative,negative,neutral
1611076644621393922,negative,negative,positive
1611036409128980483,positive,positive,positive
1611033557618819078,positive,positive,positive
1371758290590400515,positive,positive,positive
1610984676998500352,negative,negative,negative
1610980984610033666,negative,negative,positive
1497617456206131200,positive,positive,positive
1610975911704252417,negative,positive,positive
1610937844431724545,negative,negative,positive
1610897690891587588,positive,positive,neutral
1610771271616176135,positive,positive,neutral
1610765893818060811,negative,negative,neutral
1610761909938319365,negative,negative,positive
1610757572230844456,negative,positive,positive
1610747759526613000,negative,negative,negative
1610746057952051201,negative,negative,neutral
1610740015377547308,negative,negative,neutral
1610726870470852610,negative,negative,negative
1610723690836107264,negative,negative,negative
1610709547978756096,negative,negative,positive
1610709160638795776,positive,positive,positive
1610708609909800960,neutral,positive,neutral
1610704766379737106,positive,positive,positive
1610660488773263360,positive,positive,positive
1610608670240563201,positive,positive,positive
1610590519247405056,negative,negative,neutral
1610568581900558338,negative,positive,negative
1610537068345556992,positive,positive,positive
1610401273672613888,negative,positive,negative
1610361294124683266,positive,positive,positive
1610337633544159236,positive,positive,positive
1610288736000004097,positive,negative,negative
1610282892269334528,negative,negative,negative
1610265061117001729,negative,negative,negative
1610248069580308482,negative,negative,negative
1610236592236412933,negative,positive,positive
1609956864560877568,positive,positive,positive
1609918839512236033,positive,positive,positive
1609906072743038979,neutral,negative,neutral
1609890870630694914,neutral,negative,negative
1609879790235914240,negative,negative,negative
1609676894466723848,positive,positive,positive
1609654670762426369,positive,positive,positive
1609638317661765632,negative,positive,positive
1609585561001508865,positive,positive,positive
1609573647613677569,positive,positive,neutral
1609551102143352832,positive,positive,positive
1609502330801594369,negative,positive,negative
1609458232388644864,positive,neutral,positive
1609306377653993473,neutral,positive,positive
1609304764084371456,negative,negative,positive
1609303254172635136,negative,negative,positive
1609278526552739840,positive,positive,positive
1609268986918617088,positive,positive,positive
1609245143126904833,negative,positive,negative
1608978114444681217,positive,positive,positive
1608905748725256193,positive,positive,neutral
1608905363348402177,positive,positive,positive
1608863368663949312,negative,positive,positive
1608862432570789891,positive,positive,neutral
1608813539342548993,negative,negative,neutral
1608796885841743874,positive,positive,positive
1608754421659467776,positive,positive,neutral
1608558147131658243,negative,positive,positive
1608529358737620994,negative,negative,neutral
1608528952884187140,positive,positive,positive
1604547226293805057,negative,negative,neutral
1608449293412597760,positive,positive,positive
1608437055708696576,negative,negative,neutral
1608417645686312960,negative,negative,negative
1608206199048269824,negative,negative,positive
1608204678394773504,positive,positive,positive
1608189170920341508,negative,negative,negative
1608173757788561408,positive,positive,positive
1608170817480757248,positive,positive,positive
1608164544576102402,positive,positive,neutral
1608096037507420163,negative,negative,neutral
1608053273436487682,negative,negative,neutral
1607875591016955909,negative,positive,positive
1607848583881183232,positive,positive,positive
1607845237489283073,positive,positive,positive
1607840054919020545,negative,negative,positive
1607821501327355904,negative,negative,neutral
1607801588323864576,neutral,negative,neutral
1607768194449555458,neutral,positive,neutral
1607766787319336963,neutral,positive,positive
1610372102196006912,neutral,positive,neutral
1610249410533019649,neutral,positive,positive
1610011784483835904,positive,positive,positive
1610004552001921025,positive,positive,positive
1609845717417205761,negative,negative,positive
1609799373025677313,positive,positive,positive
1609314435054575617,positive,neutral,neutral
1609268593002270721,neutral,neutral,neutral
1609265018519838721,negative,negative,negative
1609242232250593280,positive,positive,neutral
1608951810672451585,positive,positive,positive
1608849739507990529,negative,negative,neutral
1608793374395609088,positive,positive,positive
1608751882503360512,positive,positive,positive
1608683512470863877,positive,positive,positive
1608591023424540672,positive,positive,neutral
1608536310331084801,positive,positive,neutral
1608536194459078657,positive,positive,neutral
1608462461178646529,positive,positive,neutral
1608244070161469442,positive,positive,neutral
1608105526411366403,neutral,neutral,neutral
1608018572894248960,negative,negative,neutral
1607772718908284928,negative,negative,neutral
1611437932644294656,negative,negative,negative
1611336589162205186,negative,negative,negative
1610771221641310211,negative,negative,negative
1610763036360380418,negative,negative,negative
1610677023134949379,negative,negative,negative
1610672937312440320,neutral,negative,neutral
1610629105354948613,negative,negative,negative
1609641387103764485,negative,positive,negative
1609233316816756741,negative,negative,negative
1609141105643118592,negative,negative,negative
1608988845546303488,negative,negative,negative
1608925503754498048,negative,negative,negative
1608834651539517440,positive,positive,positive
1608819950839566339,negative,negative,negative
1608500532766728192,negative,negative,negative
1608205211390058498,negative,negative,negative
1608146237395537921,negative,negative,negative
1607873645954613248,negative,negative,negative
1611708583871225857,positive,positive,positive
1611708446482612226,positive,positive,positive
1611530054000852994,negative,negative,neutral
1611438914383843347,positive,positive,positive
1611432984049029128,positive,positive,positive
1611425980257533952,negative,negative,neutral
1611402172222029832,negative,negative,neutral
1611376817738289152,neutral,neutral,neutral
1611178595052912641,negative,negative,negative
1611141141872640001,negative,positive,positive
1611114548303466497,neutral,positive,neutral
1611111312821555200,positive,negative,negative
1611082944092995586,positive,positive,positive
1611047073201152001,positive,positive,neutral
1611046046624260096,neutral,negative,neutral
1611044217471500301,positive,positive,positive
1611034598015733760,positive,positive,positive
1610979862826651650,positive,positive,neutral
1610972397976563714,positive,positive,positive
1611460091651170339,negative,negative,negative
1611365825402884098,negative,negative,negative
1611353211612405760,negative,negative,negative
1611327334719553541,positive,negative,negative
1611270261696774144,negative,negative,negative
1610974437993594880,negative,negative,neutral
1610582299837403139,negative,negative,neutral
1610005707998240769,negative,negative,neutral
1609596075157114881,negative,negative,negative
1609319570317123584,negative,negative,negative
1609284243452219393,negative,negative,negative
1608906311688933376,negative,negative,negative
1608765477433774080,neutral,negative,negative
1608495551913361412,negative,negative,negative
1608257174719074305,negative,negative,negative
1608057984852148225,negative,negative,negative
1608056575167713283,negative,negative,negative
1611627543274164224,positive,positive,neutral
1611596538106761216,positive,neutral,positive
1611020936286961664,positive,positive,positive
1610310807560114177,positive,positive,positive
1610237333177044993,positive,positive,positive
1608596712796614656,positive,positive,positive
1608528868486385664,positive,positive,positive
1600914546226761728,negative,negative,neutral
1611728578504261633,neutral,negative,neutral
1611711471108460546,neutral,negative,neutral
1611727531639738369,negative,negative,neutral
1611469033341177861,positive,positive,positive
1611716169983234048,neutral,positive,positive
1611110715414433803,positive,positive,neutral
1611711071496060929,negative,negative,neutral
1611710274976743426,negative,negative,neutral
1611707415606759425,negative,negative,negative
1611707229463248896,negative,negative,neutral
1611704734129209345,negative,negative,neutral
1611702336635781122,negative,neutral,neutral
1611700949864812545,neutral,positive,positive
1611692444294471681,negative,negative,neutral
1611692435536592897,negative,negative,neutral
1611692077804314627,negative,negative,neutral
1611683663858524163,negative,negative,neutral
1611679787977773057,negative,negative,negative
1611675809688731648,neutral,positive,neutral
1611672345092956160,neutral,positive,neutral
1611669421675712512,negative,negative,neutral
1611665509430480897,negative,negative,neutral
1611640669222608897,neutral,neutral,neutral
1611600964703735808,negative,negative,neutral
1611556088599527424,negative,negative,negative
1611453894567120897,negative,negative,neutral
1611442511075020815,positive,positive,positive
1611332895993466881,negative,negative,neutral
1610944042774282241,negative,negative,neutral
1610676508766490629,negative,positive,positive
1610302954996645888,negative,negative,neutral
1610292034522300417,neutral,positive,neutral
1610202517433901065,positive,positive,positive
1609618197732270080,positive,positive,positive
1608955399318953984,positive,positive,positive
1608888262185324544,neutral,positive,neutral
1608500413866848257,negative,negative,negative
1611521697525497857,negative,negative,negative
1611517220542205958,negative,negative,negative
1611490238010101760,negative,negative,neutral
1611488566672064512,positive,positive,neutral
1611488080539668489,negative,negative,negative
1611487724313378816,negative,negative,neutral
1611485779003428874,negative,negative,negative
1611478580021575680,negative,negative,neutral
1610904729042800641,negative,negative,neutral
1611466376245387264,negative,negative,negative
1611465908739776513,negative,negative,neutral
1611460287605125120,neutral,neutral,neutral
1611449905863598080,negative,negative,neutral
1611448228683329536,negative,negative,neutral
1611436302964256768,negative,negative,neutral
1611434930596384768,positive,positive,positive
1611430099710054450,negative,neutral,neutral
1611427008906694656,neutral,positive,neutral
1611426314887565324,negative,negative,negative
1611424098323660800,negative,negative,neutral
1611421805020864512,negative,negative,neutral
1611413993931014146,negative,negative,neutral
1611412688113909779,positive,positive,neutral
1611412337528815616,negative,negative,neutral
1611412162190131215,neutral,positive,neutral
1611407887309438976,negative,negative,neutral
1611403151747194885,positive,positive,neutral
1611365948455358465,positive,positive,neutral
1611359031075000324,neutral,neutral,neutral
1611357842841157634,negative,negative,neutral
1611351057967333378,positive,positive,neutral
1611348723035930625,negative,negative,neutral
1611348034708807688,negative,negative,neutral
1611347457576689666,neutral,neutral,neutral
1611347114751135744,neutral,positive,neutral
1611331284172783618,positive,positive,positive
1611238509334913024,negative,negative,neutral
1611290139434668032,negative,negative,neutral
1611278739433816066,positive,positive,neutral
1611277718301167616,neutral,positive,neutral
1611181737098510347,neutral,negative,neutral
1611163767177416705,neutral,negative,neutral
1611158077150986243,neutral,positive,positive
1611090368375975936,negative,negative,negative
1611140075772907527,negative,negative,negative
1611127421226422276,negative,negative,negative
1611116244647960576,negative,negative,neutral
1611115871514275841,neutral,negative,neutral
1611108033974640640,neutral,negative,neutral
1611106804523585537,negative,negative,negative
1611099343313948687,positive,positive,neutral
1611098542982012930,neutral,neutral,neutral
1611098314795110414,neutral,neutral,neutral
1611097325732069380,neutral,neutral,neutral
1611096930871922688,neutral,neutral,neutral
1611091872759308289,neutral,neutral,neutral
1611084824583847937,neutral,neutral,neutral
1611778312124387329,negative,negative,negative
1611772796954107905,negative,negative,negative
1611449918920744961,negative,negative,negative
1611387962809356288,negative,negative,neutral
1611142066494640128,negative,negative,neutral
1611076880009945100,negative,negative,negative
1611073622294011904,negative,neutral,neutral
1611065893110353949,negative,negative,neutral
1610945733108137985,negative,negative,neutral
1610896279185375236,negative,negative,negative
1610770332184621056,negative,negative,neutral
1610757118742728704,negative,negative,neutral
1610698708814905363,negative,negative,negative
1610686927467941893,negative,negative,neutral
1610594883378593792,negative,negative,neutral
1610534197575421954,negative,negative,neutral
1610404337833877507,neutral,negative,negative
1610398020947804160,negative,negative,neutral
1610397241222598656,negative,negative,neutral
1610383902023077895,negative,negative,neutral
1610381042724077573,negative,negative,neutral
1610333339906625537,negative,negative,neutral
1610311583049064454,negative,negative,neutral
1610238694664937473,negative,negative,neutral
1610221460299124736,neutral,negative,neutral
1610016938343661568,negative,negative,neutral
1609874076910116865,negative,negative,neutral
1609657877760811008,negative,negative,neutral
1609631905456033793,negative,negative,negative
1609608793091981312,negative,negative,neutral
1609566984856915969,negative,negative,neutral
1609531415795826689,negative,negative,negative
1609484954026606593,negative,negative,neutral
1609345165008801794,negative,negative,negative
1609268321634877442,neutral,negative,neutral
1608941520333475840,neutral,negative,neutral
1608939233536004096,negative,negative,neutral
1608937234736230400,neutral,negative,neutral
1608574809184632832,negative,negative,negative
1608545877928574977,negative,neutral,neutral
1608492185691000832,negative,negative,neutral
1608458516246798336,negative,negative,negative
1608219255392317440,negative,negative,positive
1608210662253019136,negative,negative,negative
1608139105367461889,negative,negative,negative
