ID	before	label
hau_train_15706	@user @user @user Ahmed s nuhu 😭😭 my name sake Allah ya jinkan sa da Rahman	positive
hau_train_15707	@user A wani garine don musan yadda dare yayi Mana 🤔	neutral
hau_train_15708	@user 😂😂 ai kawai kanemo kudinsu kabasu	neutral
hau_train_15709	@user Tantabara tara kwai tara ya tara 😂😅	neutral
hau_train_15710	@user Ina yinki 💯 faty	positive
hau_train_15711	@user Kai 🤦🙅 Aida ku Gama da kafiran	negative
hau_train_15712	@user Tanemi gafarar allah da irin photo nan da take yadawa yadda taga dama dama sauran matan musulmi allah Yayafe muna lai fikkanmu baki dai Dan darajar annabi S,A,W 🤲🤲🤲	positive
hau_train_15713	@user Ana kashe alummarka amman babu abunda yaima zafi ta birthday 🎂 kawai kake yi Allah ya saka muna	negative
hau_train_15714	@user Shaci-fadi! Ai kuwa kanka ya kamata ka fara daurewa farko. Ttsew!🙄	negative
hau_train_15715	@user Ashe kuma Kun gaji kenan 😀😀😀	negative
hau_train_15716	@user Gaskiyane Malam Allah yamaka jagora.🙏🏽	positive
hau_train_15717	@user Ai yanzu akwai kampanin COLGATES ne suka dauki Nauyi😄😂😅	neutral
hau_train_15718	@user kae baba yaushe kaxama Mara kunya hk😕😕😕😕😕	negative
hau_train_15719	@user Amma kun bani kunya yan Najeriya. Sai baki 😂	negative
hau_train_15720	@user Na fi su hankali.😂	positive
hau_train_15721	@user .........Buhari sai ya cika ta da shuka SHANU😂	negative
hau_train_15722	@user @user Labaran Kannywood 🤝 Rahama Sadau	neutral
hau_train_15723	@user A gidan uwarku 😂😂	negative
hau_train_15724	@user 😂😂😂 babban yaya a mafarki koh	neutral
hau_train_15725	@user Kaci Banza Balarabe😂😂	neutral
hau_train_15726	@user Saura Buhari da Ganduje🕵😎	neutral
hau_train_15727	@user Aunty mekarya Dan wuta nefa🤕😂	negative
hau_train_15728	@user Fati ar aljanna💖	positive
hau_train_15729	@user Ya mutu qawai😡😡	negative
hau_train_15730	@user Taya za’a san sunan shi a harshen hausa tunda bashi a kasar hausa 🤔	neutral
hau_train_15731	@user Meyasa wannan Hoton aduk cikin zafafan hotunan dayake dasu? 😂😂	neutral
hau_train_15732	@user Exactly er albarka❤️	positive
hau_train_15733	@user Ya salam 💔😭😭Allah yasa mutuwa hutu che a garika 🙏🏻	positive
hau_train_15734	@user BBC wai da wani irin waya kuke tweeting 🤔🤔	neutral
hau_train_15735	@user Allah yah jikan musilmi🙏	positive
hau_train_15736	@user Tofa duniya takusa wargajewa gaskiya🤔🤔	negative
hau_train_15737	@user Allah ya jikansa da rahama halinsa na gari ya bishi 😥	positive
hau_train_15738	@user Aiki sai da kwaya 🤣	neutral
hau_train_15739	@user Alhamdulillah 🤲🏼 Allah yakara murkusaman su albarkar annabi da alqur'ani	positive
hau_train_15740	@user @user Allah ya basu zama lfy ya qara soyaya da kauna a zukatansu yasa chine silar chigarta musilinci Yan mata da sauran masu jiran sai saurayin ki ya malaki mota mai tsada zaki tsaya agida 🤣 batun lefe turawa sun yafe muna wuff kawai zasu tayi damu 😏	positive
hau_train_15741	@user @user Dama ana tilasta yin Ibada babu niyya? 🤔	negative
hau_train_15742	@user Qyau ya ƙara ɗorawa🥰	neutral
hau_train_15743	@user Matsalarmu daya, NEPA 💡	negative
hau_train_15744	@user Ana rikici anan wai followers inma har wani abun so ne?😆	negative
hau_train_15745	@user Bama bukatar gwajin ku, kufara takanku 😠😠😠	negative
hau_train_15746	@user Gwanmatin kasar nan fa zata iya basu taimakon kudi dan su gyara abubuwan da suka kone🤷🤷	positive
hau_train_15747	@user @user @user We miss you oo aunty Rahama ❤️❤️❤️❤️	positive
hau_train_15748	@user Mudai anyi mungani 😋😋😋	neutral
hau_train_15749	@user Allah gafartamasa yasa aljannah firdous ce makomarsa da sauran musulmi baki daya 🤲	positive
hau_train_15750	@user Fahatana dai a hukunta sugaba daya🔫	neutral
hau_train_15751	@user Hakane duk dai ne, amma sai ayi yanda mutane suka sabaji, kalmar mutuwa batada dadi dan haka bahaushe ya asirtata, Allah ubangiji yamashi rahama yasa aljannace makomarsa amin ya hayyu ya qayum 🙏	positive
hau_train_15752	@user Jahilci Mana Naga dai ba shigar banza bace abaya simple dress ce in Kuma anaso mu koma sa wando ne toh🙄	negative
hau_train_15753	@user Ya kuma kuka tauye karin maganar.. a mai makon #Uwarmaisabulu 🕊️	negative
hau_train_15754	@user Dan girman Allah kaje Instagram ka unlocking @user he's fan 100% Ban san me yamaka ba. Ko meye yayi ka hakura kaje ka unlocking nashi please🙏🙏🙏	neutral
hau_train_15755	@user Guy ga ya bar kunyar mu🙄	neutral
hau_train_15756	@user Yayan Sani Bayero ne kenan 🤔	neutral
hau_train_15757	@user Eh Mana hakama Kuma Ashe celebrities dn kudu nada kudi da zuciyar taimakawa Yan uwana su ba kamar ku ba namu na Nan arewa Allah dai yaimana da kyau😠😠😠	positive
hau_train_15758	@user Idan angaishi kuce bashi bane🙄	neutral
hau_train_15759	@user Kudi ai sunxo ampara aiki😅	neutral
hau_train_15760	@user @user I miss Dikko 😎	positive
hau_train_15761	@user Here we go dear allah yabaki sa a arayuwanki👍👍👍👍👍👍	positive
hau_train_15762	@user Sarkin Yan film😀	positive
hau_train_15763	@user Ai duk abanza 😠😠😠	negative
hau_train_15764	@user @user Mu bamason over action 👎	neutral
hau_train_15765	@user Tatsuniya kuma da rana, haba! a bari qafa ta dauke mana😂😂😅	neutral
hau_train_15766	@user Kai kuma kuka damemu da labarin ta ZAMU SA RUWA BILAHILAZI.😈	negative
hau_train_15767	@user Inane zasu kai qarar wayenda sukace sun harbe musu yan uwa kenan?😂😂😂	negative
hau_train_15768	@user When zaku fara head line mutum 23 sun kamu a Abuja Couz nasan BBC a Abuja take ba kano ba amma kun takurawa kano da yawa 😎	negative
hau_train_15769	@user @user Ni kuma da ahmed musa dashi nake alfahari wanda yafara ciwa Nigeria 🇳🇬 ball 2 a tarihin Wasan kollon duniya	positive
hau_train_15770	@user Rahama amma yanxu kinkoma addinin hindu ko addinin priyanka chopra idan ko hakane xanyi bakin ciki sosai muruka😭😭😭😭wllh	negative
hau_train_15771	@user Uhhhhmmm BBC da Neman zance indai mutum yasan baida hannu ciki Mai zai hadashi sasanci da Dan ta'adda Irinsu @user ne suke Neman sasanci da barawo🛀🛌	negative
hau_train_15772	@user Mukam ba wani saura bayani munci wasanmu ta yau mun gama in shaa Allah ✌️✌️😂😹 #HalaMadrid 😂✌️🔥🔥🔥🔥	positive
hau_train_15773	@user Amacayin sa na shugaba yay magana kan muslman Palestine 🇵🇸 yan kin Kashmir Syria 🇸🇾 Yemen 🇾🇪. Da neman kai zuciya nesa Saudi Arabia 🇸🇦 d Iran 🇮🇷. Najeriya 🇳🇬 maganar Boko Haram	neutral
hau_train_15774	@user @user Haba ai wannan namune kinfi karfin two million @user 😁😍😀	positive
hau_train_15775	@user @user na buga number 9, @user na kankare ta a benci 🤣	neutral
hau_train_15776	@user Allah yasa ya huta da rahama 👐	positive
hau_train_15777	@user ina Mai roka miki gafara awajan ubangiji Allah ya yafe miki Allah yakiyeye gaba 🙌♥️ muna tare dake,✊	positive
hau_train_15778	@user Inji Uban wa? 😂😂😂 Bbc wlh kun rainawa jama'a hankali.	negative
hau_train_15779	@user Haka ne! Kamata yayi Shugaba Buhari ya nada gwanna Fayose a mukamin😄	neutral
hau_train_15780	@user Yama lashe kawai zakuce.. 😎	positive
hau_train_15781	@user 😹 haha yaro ke nan cikin sa da yunwa zai aikin daba nasa ba🤓	neutral
hau_train_15782	@user Ka dallah can Ku Baku iya badama labari haka Ne da Kyar mutanan da sukaci Ball daya suka koma Gida suka tare muka Farke kuma Sa musu win goals shine da Kyar?😨	neutral
hau_train_15783	@user @user @user Wannan gaskiyane Sarki👍	positive
hau_train_15784	@user @user ta janye yajin aiki 💪	neutral
hau_train_15785	“@user: Muna Godiya Mutanen Kaduna!!💃💃”	positive
hau_train_15786	@user @user Muna masa sannu da zuwa da fatan Allah ya kara hada kan shugabannin Africa dama duniya baki daya 🙏🙏🙏.	positive
hau_train_15787	@user Allah ka kawo Mana qarshan bala'in Nan 🤲 🤲	positive
hau_train_15788	@user Tofa 🤭 Allah ya kiyaye kar a maimaita irinta gaddafi A Libya 🇱🇾	positive
hau_train_15789	@user Makaryatan banza wane dadi talakawa keji inbanda wahala😏	negative
hau_train_15790	@user To malam Ganduje wayace ka fasa,🤔 Dama ita barda ai sauqi gareta kuma tunda bada kudin Aljihun ka zakai ba ai bazakaji komai ba, Munsa bakada asara tunda kudin talakawa ne	negative
hau_train_15791	@user Allah ka kamana karshen wannan kashe kashen a nigeria da duniyarma gaba daya amen😢	positive
hau_train_15792	@user Allah baya barin bawa ba aikin yi👌	positive
hau_train_15793	@user Karya ne 🤣😂 Makaryata.	negative
hau_train_15794	@user hmm kapp nigeria ba inda yakai jos....don da asuba yana sauqowa har 5⁰c 🥶	neutral
hau_train_15795	@user Wani abun sai a turai 🤣😂a kasar mu sai dai a nemeshi a rasa 🤷🏽‍♂️🤣	negative
hau_train_15796	@user Kuma dai bbc neman magana ne daku. Yaqi da cin hanci a wannan gwamnatin ya samu sabon launi da matsayi sannan ba’a fada, kuma kuyi shiru toh 🤫 ba ruwa na.	neutral
hau_train_15797	@user Yafara aiki da kudin da aka bashi kenan 🙄🙄	neutral
hau_train_15798	@user Amma dai tun ta fir'auna ceh 😂	neutral
hau_train_15799	@user Allah yabiya baba 🙏👏	positive
hau_train_15800	@user @user @user A taimaka kar uban Mahmud yazama mai kudi 👏ya kare da talauci	neutral
hau_train_15801	@user , mudaina shiga tsakanin bawa da ubangijin sa. Jiya nayi mafarkin rahama sadau ta shiga aljanna 👏🏻✌️	positive
hau_train_15802	@user Sai dai kuma wannan wahalar ta APC ta sanya mun manta da waccan ba🙏🙏🙏	negative
hau_train_15803	@user Allah ya jikan shi da rahama💙🇳🇬❤️🙏	positive
hau_train_15804	@user Madallah, in kun tilasta mana Dimokuraɗiyya sai tilasta hukumomi su yi adalci 👌🏻	positive
hau_train_15805	@user 😂 qashi ne shiyasa	neutral
hau_train_15806	@user 😂 😂 😂 😂 😂 Kotu zancen banza	negative
hau_train_15807	@user Amin Ya Allah!! Allah ka'amshi ibadunmu ka yafe muna zunubanmu Amin Allah kabamu ikon wuni lafiya ka karemu daga shairin makiya da muna fukai Alfarman ANNNABI MUHAMMADU SALLAHU ALAIHI WASSALAM AMIN 🙏🙏♥️♥️💃💃	positive
hau_train_15808	@user Yakarsu shine, Abinyi.✍	neutral
hau_train_15809	@user Wai wa ke daukan su hoto da iPhone ne?🤔	neutral
hau_train_15810	@user 😄😂 wallayi mutane yan iska ne ko mi suka samu	negative
hau_train_15811	@user @user 🤔🤔🤔Dama bayan bala'in da muke ciki akwai wani bala'in yaki sama da haka	negative
hau_train_15812	@user Gaskiya banyarda DA wannan bincikenba🤔🤔	negative
hau_train_15813	@user Kai Subhanallah 😥 Allah ka rabamu da sharrin zuciya	positive
hau_train_15814	@user Hausawa sunce lafiya uwar jiki Sai akula adaina wannan kaxantar Idan kunne yaji jiki? Akarasami🙄🙄	neutral
hau_train_15815	@user Fada da aljani babu riba wallahi 🤣	neutral
hau_train_15816	@user Allah kakawo karshen wannan zalunci. Allah kakare musulunci da musulmai.😭😥	positive
hau_train_15817	@user @user @user Tace ""ko dai likimo tayi ne?"" 😂😂😂	neutral
hau_train_15818	@user Ya danganta da abinda yafaru da ita Idan ita takai kanta saboda wata bukata bazan iyaba Inkuma fyade akayi mata zan,iya da gudu.👌🏻	negative
hau_train_15819	@user @user Walahi BBC dai kunyi asara...wawaye...🤦‍♂️🤷‍♂️	neutral
hau_train_15820	@user Y Allah duk wanda keda hannu a lamarinnan Allah k shiryeshi in bazai shiryuba Allah kai kasan yadda zakai dashi🙏🙌	positive
hau_train_15821	@user Masu suna rahama are very special ❤️	positive
hau_train_15822	@user Pretty rahama Allah yakiyaye ki🙏	positive
hau_train_15823	@user Allah ya Jikan su da Rahama ya sa Aljanna ce makomar su... Ameen Ya Allah 💔🙏	positive
hau_train_15824	@user In kun ga dama daga nan har ranar lahira karku koma aikin😡In mun tafi lahira daku da politicians din zaku fadiwa Allah dalilin dayasa muka biya school fees sanan kuka ki koyar damu	negative
hau_train_15825	@user @user Nima dai Na Matsu naga anfara haska shirin gidan badamasin nan😂😂😂	positive
hau_train_15826	“@user: An sace 'yan kasar China a Nigeria http://t.co/Cb7mdeyOgF”again? tf dis country is turning into?😭😂😭	negative
hau_train_15827	@user Kwarrai kuwa a taya mu jimami babban director🙏🙏🙏Allah yajikansu da rahama	positive
hau_train_15828	@user Abin kunya. Tirr😡	negative
hau_train_15829	@user Allah kana gani kanaji domin kafimu sin addininka Allah muna rokonka kasa ya gane yayi babban kuskure tun aduniya domin yazama izina ga masu niyar aikata haka ameen 🙏🙏🙏	positive
hau_train_15830	@user Don uwarku rikichi da Falasɗinawa 😒 Ku munafukai ne mutanen nan ƴan bura uba😠	negative
hau_train_15831	@user Aikinkka ya na kyau mai gadi😂😂😂	positive
hau_train_15832	@user Wataran zai kirga jagol 😂	neutral
hau_train_15833	@user Manya sunfara nasu 😁	neutral
hau_train_15834	@user Ameeen ya hayyu ya kayyum🤲🏻🤲🏻	positive
hau_train_15835	@user Ina ganin kiran shi da TSOHON SARKI zaifi dacewa. 👌	neutral
hau_train_15836	@user 😂 Ikon Allah kodama masu kudi suna taimakama marasaa karfi tunkamin yanzu, mudai fatammu Allah ya yimuna magan	positive
hau_train_15837	@user Hmmmm toh bama ce wani abuba amman dae toh🤔🤔	neutral
hau_train_15838	@user 😂tab yaseen kana ruwa	negative
hau_train_15839	@user Allah Yamasa Albarkar Yaburgeni Sosae Allahu yabashi Lfy kuma 📶	positive
hau_train_15840	@user A turo Mana hoton sa.👌👌	neutral
hau_train_15841	@user Kun gani ko aikin kenan bai damu da mutanen Shiba 😒😒	negative
hau_train_15842	@user Fitsararen minista kawai 🤔	negative
hau_train_15843	@user Ai wlh kai dai @user allah ya ganaar da kai gaba da ya besan menen mutum ba ma🙄	positive
hau_train_15844	@user Anyi rashin tarbiyya😂	negative
hau_train_15845	@user Kuyi cinikin katon sa kai saika farka dasafe kaga an tirke maka dan maraqi a kofar gida 😂	negative
hau_train_15846	@user To ai'ni haryanzu a hade na gansu. 😂 Wani ya tayani dubawa kodai ido nane...? 🚶	neutral
hau_train_15847	@user Allah ya tsaremu da tsarewarsa, ya karemu da karewarsa....Ameen 🤲🏻	positive
hau_train_15848	@user An dade ana ruwa kasa ba shanyewa... Mugani a kasa😲	neutral
hau_train_15849	@user Gwanin da bai damu da🙏 gwanintar sa ba	positive
hau_train_15850	@user @user Gaskiya maganan shgb daidai ne basaw sun muslinci wamakaru wamakarallah Wallahu kairun makrin?❤️	positive
hau_train_15851	@user gaskiya koh da yachi baya🤣	neutral
hau_train_15852	@user Na duqe tsohon ciniki......kowa yazo duniya kai ya tarar😁	neutral
hau_train_15853	@user Arewa ba shugabanci ko kadan, haka za ayi ta kashe mana mutane kuna kallo👀	negative
hau_train_15854	@user Gaskiya 😴😴😴 ganduje is .....	neutral
hau_train_15855	@user Allah ya haskaka kabarinsa yasa mutuwa hutune agareshi 😭😭😭😭😭 Allah yasada shi da Rahamarsa	positive
hau_train_15856	@user Ina masu barka da zuwa kasar mu ta gado 🇳🇬😂	positive
hau_train_15857	@user Koh kiwon tattabarar zan koma ne tunda ASUU sun gagara dawowa🤔🤔	neutral
hau_train_15858	@user Toh 😳👀wannan sai dai a tambayi barayin matan	negative
hau_train_15859	@user Ta'addaccin zaben Kano kashe kashen kuma hk mure mn zabe tah karfin tuwo Allah ya isa!! dah kuma zarcewar da buhuri yayi🤦🏽‍♂️	negative
hau_train_15860	@user ÀLLAH ya taya shi riko. Ya sanya Alkhairi 🤲	positive
hau_train_15861	@user @user Fati washa na neman sulhu 😂	neutral
hau_train_15862	@user aikin Banza wai ansa Niqab anyi wawan zama 😳😳😳	negative
hau_train_15863	@user Ya mata adon Gari. But this one is yan mata adon Nigeria 🇳🇬	neutral
hau_train_15864	@user Yes Boss @user Kaine Baban Mawaqah 👑🏆👈👆	positive
hau_train_15865	@user Idan har zai na bin na mata ne sai ya zaga duniya 😂😂	neutral
hau_train_15866	@user Zan rako Sada ya siya.🤣🤣	neutral
hau_train_15867	@user Ya Allah ya kawo ranar da hkrn talakwa xai Kare 🙏	negative
hau_train_15868	@user Masha Allah Allah shine abin godiya Allah ya Kara tsare Mana ke daga dukan sherin mutum ko Aljan Amin 🤲🤲🤲🤲🤲🤲🤲	positive
hau_train_15869	@user 😄😄 ƙasata, toh Allah ya karemu da kariyarsa	positive
hau_train_15870	@user Allah ya biya King Zango😂 I stan💯	positive
hau_train_15871	@user Ranar wanka ana so ka wanki ku ina a jikin ka🙈🙈🙉😿😄	positive
hau_train_15872	@user Wai ina @user ya maqale ne koh harvyanxu likimo yake be tashi ba #abbagidagidaabba 🙌🙌	neutral
hau_train_15873	@user Da Mutuwa yayi don haushin 😈😈	negative
hau_train_15874	@user Kai! Karfa soja ya kai duka😃	neutral
hau_train_15875	@user Dan ubanku wa kuke so ya hau..... yen iska.😏😏	negative
hau_train_15876	@user Satan mutate a najeriya kamar cin abincin ne 😔😔	negative
hau_train_15877	@user Rahma Sadau ni fa ta fi mun kowa a Kannywood a swear. Kamar yar gidan mu nakeh sohn ta😂	positive
hau_train_15878	@user Muddin zaku dinga wannan shigar da 'ya'yan yahudawa suke ae dole a dinga yiwa 'ya'ya mata fyade😭😭	negative
hau_train_15879	@user ta gana da @user 😄😂 https://t.co/v3jJAgsfoF	neutral
hau_train_15880	@user Zan wasta musu turare🙄	positive
hau_train_15881	@user Ya salam 😢 ya kyauta 🙏🏻	positive
hau_train_15882	@user Wannan ai kadangare me🤣	neutral
hau_train_15883	@user Amma kuma akan iya kammala ayukan kudu cin Nigeria, why always NORTH? 😟	neutral
hau_train_15884	@user @user @user Allah ya kara taimako, ya kuma kiyayemu baki daya daga wannan cutar 🙏	positive
hau_train_15885	@user @user @user @user Mu abamu mara kiban 😂 wai yau ne Sallah ko gobe 😆	neutral
hau_train_15886	@user @user Did u heard wht he said.... so below my comment is,i am waiting to see ur wedding gown....nasan ranar zakiyi wuta 🔥🔥	positive
hau_train_15887	@user 😂😂 ai koma meye etebo yajawo mana meye na tsugunawa anbugo Ball Etebo shine gajere kuma shine a tsakiya akabugo aikuwa yatsuguna abinsa wlh abin dariya ne. 😀	neutral
hau_train_15888	@user wallahi sekun goge wannan 😂😂😂	neutral
hau_train_15889	@user Ameen Allah ya masa rahama🙏	positive
hau_train_15890	@user dood moning rahama yadai yakotenki🙋🙋💞	positive
hau_train_15891	@user Allah ya isarma mutanin jahar borno da yanki na arewa ga gwannatin Langeriya karkashen jagoranci idi wanzami Likitan mahaukata 😎🚶‍♀️ #secureNorth #BuhariResignNow #EndInsecurity	negative
hau_train_15892	@user Intanet kalmar Hausa ce? 🤔	neutral
hau_train_15893	@user a matsayinshi na me digiri ya rasa darasin da zai nunawa matasa sai na tuyar kosai. kodai kodai 😂	negative
hau_train_15894	@user Nan da kwanaki kadan zakuji am fitar da 10 billion kudin data, sbd shara,ar internet😂😂😂	neutral
hau_train_15895	@user @user Baka haduba sam zango 🤔🤔🤔🤔	negative
hau_train_15896	@user En najeriya sunyi baki hadi da rama a 2020 amma ku dubi wnnan dogowar halittar yayi jajir dashi yayi 6ul-6ul 😂	neutral
hau_train_15897	@user Allah kaci gaba da tona masu asiri, ka kawo muna karshen wannan bala’i 🙏🏽	positive
hau_train_15898	@user Ah dakin uwarshi muke parin cikin😠	negative
hau_train_15899	@user kince kinyi nidama Kuma kinyi kiyi deleting mi kike nufi Anya kuwa nadamar baa baki bace🤔 https://t.co/TkA6RkHXQW	neutral
hau_train_15900	@user @user Nana fatima Yar manzon s.a.w, wada mata zasuyi koyi da itah wajen zaman aure🙌🏽	positive
hau_train_15901	@user Kaji yayan maganu ycn bantaba sani bbc jahilai bane sae yau🥴🤣	negative
hau_train_15902	@user Banda karya dai 🤦🏽‍♂️	negative
hau_train_15903	@user Karyar banza. Mu har mungaji daji🤨🤨	negative
hau_train_15904	@user Kifi musulmin Nama, saidai ka jefa kafiri a tukuna😁	negative
hau_train_15905	@user @user khalimatu haqqun! Don ke har rumbun hatsi ma zai shige ta bakinki 😏🤣🤣🤣	negative
hau_train_15906	@user Aiki game kareka 🤔	neutral
hau_train_15907	@user Daman ai India basu da hankali 😂	negative
hau_train_15908	@user Allah sarki buhari wlh yanama da hakuri sosai😭😭😭 ba ma su kawo kasa tangarda irin yan majalissa da antabasu sai suce ai suna da karfin iko kuma constitution yabasu dama tir da ku yan majalisa😎😎😎	negative
hau_train_15909	@user Su gaishe su😏	positive
hau_train_15910	@user @user Amarya da ango allah xa ayi damu dan naga akwai amana😀	positive
hau_train_15911	@user Gaskiya JamaAr. Sunyi kadan sosai wlh 😭😭	neutral
hau_train_15912	@user An cinye hancin ai. 🙅‍♂️	neutral
hau_train_15913	@user @user Hahahaha... Yanzu kuma gashi tadena dadin! 😂😂😂	neutral
hau_train_15914	@user Anyi ba'ayi ba kenan 😂😂😂	neutral
hau_train_15915	@user Allah yasa ta Amfanar da Al ummar Nigeria Allah ya zaunar mana da kasar mu lafiya 🇳🇬	positive
hau_train_15916	@user Allah yabada zaman lafiya yakarawa ma aurata hakuri.😂😂😂😂😂😂😂	positive
hau_train_15917	@user YDG kamar kula masu juna biyu a rika musu awo yara kanana kuma a Samar musu sabtaceccen wuraren kwana da gidan tsoro da maguna 💊💊💊	positive
hau_train_15918	@user Allah kara daukaka 🤴 Prince	positive
hau_train_15919	@user Ashe yasan inda Coronar take😂😂😂	negative
hau_train_15920	@user Kai Cho 🤔🤔 wannan karin maganar shine dai dai da irin salon mulkin Manjo mu Al, ummar arewacin Nigeria mun zabe shi yana cin uban mu yan kudu suna cin moriyar mulkin sa shine inuwar giginya na nesa kan shaki buhari	negative
hau_train_15921	@user @user jiya ba yau ba 😅 gaskiya ansha fama 😅😅 https://t.co/WfTuw4wwSt	neutral
hau_train_15922	@user Allah ubangiji ka tsare Mana Kano 🤲	positive
hau_train_15923	@user Ke ba ko kyau gareki ba sai tsabar iskanci shashasha kawae😠😠😠	negative
hau_train_15924	@user Da saurama yanxu yafara😂	neutral
hau_train_15925	@user Bahaushe na nufin makusantan mutumin ba sa amfanuwa da alherinsa, saboda ita bishiyar giginya inuwarta na can nesa amma karkashinta rana ne.😀	negative
hau_train_15926	@user Ta kwashesu su tafi mana😒	neutral
hau_train_15927	@user Dan uwarsu a gayamusu Abuja muke so su qona ba ofishin yan doka ba 😏	negative
hau_train_15928	@user @user @user Shikuma Wannan 👉 @user Adalci yake mana ko..?	neutral
hau_train_15929	@user BBC Sun tabo BUHARI😅😅😅🏃🏃🏃	neutral
hau_train_15930	@user Indai Kana Naija xaka Ga Abun Mammaki 😂 Abun Kamar Film Yanxu Interval Aka Shiga 😂 Minga Chanji Janar	neutral
hau_train_15931	@user Da can bakusani ba sai yau...shishigi da kwala kai a ceminti 😕	negative
hau_train_15932	@user @user @user kuzo kukai kudin gaisuwa 😊😊	neutral
hau_train_15933	@user @user Allah yasaka da Alkhairi, Allah yadada shiryamu🤝	positive
hau_train_15934	@user Mude namu kallo ne da sauraro tunda idan an anso bashin ko labari bama ji har a cinye😌	neutral
hau_train_15935	@user @user Shin in mutum bai biya ba da yadda zaayi da shine 😂😂?	neutral
hau_train_15936	@user @user Ya daina babakere da kudin ‘yan Nigeria 🇳🇬 zuwa yawon bude ido.	negative
hau_train_15937	@user To sabida babu yayanku aciki shiyasa baku qwato su ba amma kuka san inda suke ko,,,😢	negative
hau_train_15938	@user @user wannan gskiyane😃 Ammanaji yace waibaaimai adalciba Amma Ali.nuhu yabashi Amsadaidai DA shi🤣😂	neutral
hau_train_15939	@user Dan gindin uwarta akwai tsaron ne? Shashasha😒😒	negative
hau_train_15940	@user Shiya kashe jaki 🙄	negative
hau_train_15941	@user Hummm 😃😃😃 kunjifa jama'a. Haryanzu wannan gizon baiga matarsa koki ba. Shiyasa ta tsuniyar taki karewa 😄😄😄	neutral
hau_train_15942	@user Allah ya gafartamishi, ya jiqanshi🤲	positive
hau_train_15943	@user Waton gaskiya washa kin iya dressing wllh, Dan girman Allah kimin magana koda one time ne domin nadau dogon lokaci inajiran wannan time din but I didn't get you online even if you came I am not online just keep me your magana kinji sister💃🙏	positive
hau_train_15944	@user Allah yajikansa da rahma Nigeria tayi rashin jankwarzo wanda yaso gyarata alokaci kalilan😩😩	positive
hau_train_15945	@user Koyawa biri hawa bishiya?? Godia mu ke🤨	positive
hau_train_15946	@user Abubuwa nanan dayawa da za’adakatar amma Twitter ce gaban ku 🤔 akwai matsala	negative
hau_train_15947	@user Ya Allah Ka Azurtamu Da Tuba Kafin Mutuwa, Shahada Lokacin Mutuwa, Aljannah Bayan Mutuwa🙏 https://t.co/Agmgw2lTI0	positive
hau_train_15948	@user Yau yayi kokari 😂	positive
hau_train_15949	@user Allah yaji kanshi da rahma😭😭	positive
hau_train_15950	@user: Wai shin yaushe da kuma wace rana ake saka shirin 'Kyautata Rayuwa'!? Naga last episode da aka sa sau 3 aka maimaita!🙄	neutral
hau_train_15951	@user ALLAH de yakaimu Aure na babyjeeda,danzo inshallhu daga yobe state very soon Allah yanuna mana🤝🤝	positive
hau_train_15952	@user 🙄🙄🙄 Ba za ta taba kaiwa ga haka ba da yardar Allah.	positive
hau_train_15953	@user Mai mata zai bada wannan amsar😁😁	neutral
hau_train_15954	@user Bayan rebaren ya gama jan kaya kenan 😂	neutral
hau_train_15955	@user Albarkacin kaza qadangare ke shan ruwan kasko Plsss Rahma fassara min😂😂??	positive
hau_train_15956	@user @user Na makara amma bazai hanani tofa albarkacin mouth dina ba, Saida naga post dinka kana tambayar matsayin Pressido wajensu sannan nayi sha'awar fara kallon Labarina. Amma abin Dana gani ya bani mamaki, ban taba ganin wasan Hausa dake da dialog irin shiba. Allah ya Kara basira MAS👍	positive
hau_train_15957	@user Tunda ba mutu a biyar ai baza mutu a uku ba insha Allahu 😂	negative
hau_train_15958	@user RANAR HAUSA DAN TUWAN GOBE AKEE 🔨WAN KE TUKUNYA	neutral
hau_train_15959	@user @user @user @user Gaskiya taska yacika babban munafiki 😂😂😂	negative
hau_train_15960	@user 🤣🤣🤣tirr gwamnati na hukunci	negative
hau_train_15961	@user Wallahi BBC kamar wani dan uwana na jini naqosa su tafi California allah yasa haka 🙏🙏	positive
hau_train_15962	@user Tunda alert dinta zai shigo duk wata ba🙏	neutral
hau_train_15963	@user Hhhh Babbar yaya @user kunsha kaya😂	positive
hau_train_15964	@user Allah taimaki Sarkin waka kuma Dan Buram Allah shikara basira...Ameen🙏🏼 https://t.co/f5isSwV7Fq	positive
hau_train_15965	@user @user @user Jahilci yafi hauka wuyar magani😠😠	negative
hau_train_15966	@user Ga sanyi, ga kida, ga rake duk a lokaci guda. Gaskiya yau an sha dadi🤣🤣	positive
hau_train_15967	@user Kuma dai Da gan-gan kuke wahalar da kanku, kun manta ance HAUREN giwa nada dara a China 🇨🇳	neutral
hau_train_15968	@user That's why, kema kika kasance me kyau❤😍🌹	positive
hau_train_15969	@user @user @user Alo soyayya Alo Alo soyayya 😎😂	neutral
hau_train_15970	@user Allah yayi masa jagora 🙏 🙏 bbc muna godiya da update Koda yaushe 👍	positive
hau_train_15971	@user Ai yanzu suka fara ganin Bala'i. 👌🏽 Ba'a taba Annabi (SAW) a kwana lafiya.	negative
hau_train_15972	@user Ba gani ba. I'm much more ready. Kawai kiyi wuff dani 😂😂😂	neutral
hau_train_15973	@user Allah yakare musulunci da musulmai🙏	positive
hau_train_15974	@user Aminan ju na Allah ya bar zumunci ci 🙏🏼	positive
