ID	before	label
Ig_train_11062	@user @user @user @user @user @user @user @user @user @user @user udo dịrị gi	positive
Ig_train_11063	My best tracks in frankincense are Agam enye gi ekele, Onye ka m ga akoro, Only you are holy, Nara ekele. https://t.co/V0swe3Eujw	neutral
Ig_train_11064	@user @user Ke ihe iga akpo ihe ahu? 😭	neutral
Ig_train_11065	@user Onwa ihe di ka gi dikwa o! Ôkwu akpô kwala gi.	positive
Ig_train_11066	Biko ndi ibe! Kedu ihe bu òsó ahia n’bekee? #retweet @user	neutral
Ig_train_11067	#NP: Chukwu agozi go gi by @user on #SaturdayFlakes w/ @user https://t.co/d2yzgfMxGi	positive
Ig_train_11068	@user Baba, 2018 strong. Rapu okwu! Kanyi Kene Chukwu.	positive
Ig_train_11069	@user Rido onwe gị nni nne, ụwa wu ofu mbia.	neutral
Ig_train_11070	@user Container don sink. Rapu okwu	negative
Ig_train_11071	Wow, Nnobi be anyi... O di mma Afor Nnobi https://t.co/gl6OfM3RSn	neutral
Ig_train_11072	Ebekwa ka onye a si maputa???😩😩 https://t.co/0uVupNO1Vo	negative
Ig_train_11073	Ihunanya ghi bu ihe juru m n'obi	positive
Ig_train_11074	@user Hapu ntutu isi gi azu gi bugodu Armada🙄 Choiii😓	neutral
Ig_train_11075	@user @user 😭😭😭 Anyị tolu ato	negative
Ig_train_11076	Nya ma nolu mmadu anyuim mamilli n'onu?	neutral
Ig_train_11077	@user @user @user @user @user Chukwu ga-agozi gi maka iheoma i melum🙏. Ka m fugodi gist😂	positive
Ig_train_11078	Elechi Amadi Gaaa nke oma Oga adiligi nma	positive
Ig_train_11079	@user Na so we dey roll...ndị uru ahia😁 Maka ndị amaghị, Arsenal e nweghị ego!	neutral
Ig_train_11080	@user Iburo kwa ezigbo mmadu oh😂😂	negative
Ig_train_11081	Eziokwu bu ndu ooo. @user Solid100.9FM https://t.co/NsRehIZXm2	positive
Ig_train_11082	Ndi bi na Enugu Bia Biko Note these hotline numbers, share widely @user @user @user @user https://t.co/ptWPL6lKdS	neutral
Ig_train_11083	@user @user @user @user @user Onye zi ka aga eme I nya bụ hand over nnam?? 😁	neutral
Ig_train_11084	@user Otu nne gị. Efulefu.	negative
Ig_train_11085	@user Onye bu rabbai!😂	neutral
Ig_train_11086	#NP Egwu @user on #AfterHours W/ @user	neutral
Ig_train_11087	@user @user Ekene Kwam gi😁	positive
Ig_train_11088	Okirikiri ka a na agba ukwu ose adighi ari ya eli @user #BBNaija https://t.co/quj1KrXRP2	neutral
Ig_train_11089	@user @user @user Ha aputawago 🌚 Ndị junkie ndị junkie https://t.co/bmilaHTmdL	negative
Ig_train_11090	@user @user Kpa chara imi gị	negative
Ig_train_11091	🎶▶️ ozugo @user 📻#k'anyinoria na oge ndigbo @user @user	neutral
Ig_train_11092	@user Odogwu ka i bụ 🙌🙌🙌 Chukwu gozie gi	positive
Ig_train_11093	@user Lekwa gi Lee sugar	neutral
Ig_train_11094	@user @user Eruforu ekweta. Nwata a na-ebelu gi akwa ọṅụ. Daddy, you are very very good. Daddy, you are very very good	positive
Ig_train_11095	Bikonu nyenu onye a nri. https://t.co/rjodcysKHS	neutral
Ig_train_11096	@user @user Tales by moonlight Superstory moments Ndi a chee n'anyi bu Umuazi Ndi ala n'abuo	negative
Ig_train_11097	@user @user @user @user @user Lmao. Onu unu ncha ajoka	negative
Ig_train_11098	@user @user Onyeolu! Onyegaa! Biko no spoil Igbo for us	neutral
Ig_train_11099	Afom ooo 🤣🤣🤣 Ekweteghim na nke ikpeazu ma ncha! 😂😂 ""Mma ikpu bu aji"" asi ocha 🤣😂 https://t.co/QbWr2DEewU	negative
Ig_train_11100	@user @user @user @user Ezigbo Ndi ori	negative
Ig_train_11101	Igbo ndioma nma nma nu, ututu oma. #IgboTwitterCommunity	positive
Ig_train_11102	@user @user @user @user @user @user Onyi, make send am to your DM oh! Maka na, anya umu asa di bad oh 😂	negative
Ig_train_11103	Na here una go get mouth Ndi Ara https://t.co/fsiMZl7V1b	negative
Ig_train_11104	Onye na amalo agba ekwenisi https://t.co/zuFzIkgKaP	neutral
Ig_train_11105	Yeah, odi affordable, owu idi nke’m nwee ya 🤸🏼‍♀️🤸🏼‍♀️ https://t.co/NXZdQ21xkM	neutral
Ig_train_11106	@user Anama ekele gị!	positive
Ig_train_11107	@user @user @user Anyị na-eme obodo ọzọ, ọ bụrụ obodo e ji ama atụ, mana i batazie banyi, I na-asị keduzi!	neutral
Ig_train_11108	Je nke Oma nwanne madu.. https://t.co/eNeHm4AFS7	positive
Ig_train_11109	#TWHCommunionService ♬I bụ Chukwu Ị bụghị mmadụ (You are God You’re not man)♬ @user @user	positive
Ig_train_11110	@user @user @user Guy! Kedu onye g'asa efere ahu irapugodi na sink? 😂😂😂😂😂😂	neutral
Ig_train_11111	@user Nwanne rapụ okwu a biko, anyị ma k'anyị si Ali ugwu ah	negative
Ig_train_11112	Ọkụ dị over #MCILIV #UCL	neutral
Ig_train_11113	And aguu wee na acho igugbu umu mmadu na this country? https://t.co/YlA4JSQmbB	negative
Ig_train_11114	Ngwanu! Oruo no omime! Ike agwuna unu. #EndSARS #EndPoliceBrutalityinNigeria #EndBadGovernanceinNIGERIA https://t.co/QuPU2k9ZbP	neutral
Ig_train_11115	#ZIPURU ANYI OZI GI N'AKARA TWITTER ANYI @user + @user ....#FeeTheMAGIC.	neutral
Ig_train_11116	Obi'm dere du atula ujo...obi'm dere du... Chukwu mara ihe oma o ga emere'm o... Obi'm dere du! Obi'm dere du adala mba...obi'm dere du... Chukwu mara ihe oma o ga emere'm o... Obi'm dere du! Obi'm dere dere dere eeehh.... ✋🏽😇	positive
Ig_train_11117	@user @user Ehen... Nsogbu adiro	positive
Ig_train_11118	@user udo nne,kedu ebe i si na Nnewi?	neutral
Ig_train_11119	@user @user I'm sure you know it is okwuru! Okwuru anaghi akari onye kuru ya! 😆	neutral
Ig_train_11120	Interest akpu amu gi there! 🙄🙄😠😠😠 https://t.co/2928fr5vjZ	negative
Ig_train_11121	mmadu aburo Chukwu.	positive
Ig_train_11122	@user Not in this Corona time boo... Ma eje ekiss mmadu kissta Corona. Biko mba o	negative
Ig_train_11123	Abi don't mind because otu ubochi oga adinma https://t.co/vMC1m9Y2xF	positive
Ig_train_11124	@user Who said so, gwa anyi ka obi di anyi mma!	positive
Ig_train_11125	Happy Birthday Nwanyioma Di Igbo jiaga Mba! Chukwugozieghi!!! https://t.co/HymJtPQfLQ	positive
Ig_train_11126	@user @user @user Zukwaanu Ike nwaa	negative
Ig_train_11127	Uncle Enyinnaya ekwuchala ya, anyi nde ga na ekwe gini??? ISE!!! Nihi na aga ko ma aza na adi, ugbua na mgbe nile. #AroOkigbo #NwaAroIchoNkpoluIcho #Arochukwu #OmeNaAla #IgboAmaka #OforNaOgu #OriIheOriIhe https://t.co/qI21h9mhbb	neutral
Ig_train_11128	ego na akpari mmadu...see wetin tekno dey turn us into	negative
Ig_train_11129	No military term. 🙄 Atuchala ha nnoo. Nwokem hapu ha ka ha mee parade ha ka osi masi ha. https://t.co/0ygOfE66zx	neutral
Ig_train_11130	@user Agberi father 1 of bayelsa for lgbo land we call Odogwu Nna ndi Egwu 🔥🔥🔥🔥🔥🔥	positive
Ig_train_11131	Mu na this one kwesiri e bu 5 &amp;6 maka...	neutral
Ig_train_11132	😂😂😂😂 I wu onye oshiiiiiiii https://t.co/RUHonNzXpq	negative
Ig_train_11133	Ekwensu ihere emegbugo gi.. https://t.co/DLIb5f3tW0	negative
Ig_train_11134	Oji Kissing Eme Ogo.. Ndewo https://t.co/8Ldncdu1su	positive
Ig_train_11135	@user Ne godi onye a 😂	neutral
Ig_train_11136	@user @user @user onye isi mgbali nice one https://t.co/3zIeuK1zhg	neutral
Ig_train_11137	@user @user @user God bless you mazi Odogwu aburo guy name na nke ikpeazu	positive
Ig_train_11138	@user Ònye nna I dọ̀ bale for ground sir.... 👏👏👏😀	neutral
Ig_train_11139	@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user Ewo!!! Nke ikili cfc with azụ ndụ ba nyelu ofuma 😁 Daalụ 👍✌👌🙌	positive
Ig_train_11140	@user @user @user Inyela nsogbu o😂😂	negative
Ig_train_11141	#NowJamming▶️: Onye Oma - #keceyfrank #HouseParty w/ @user #RadioTurnup💯🔥📻 @user	positive
Ig_train_11142	Ekwensu Mechie gi onu eba'i nor https://t.co/vS4acDKgJe	negative
Ig_train_11143	@user @user @user Bus ahu aga abia my house burum..🤣😂🤣😂	neutral
Ig_train_11144	@user @user @user 😂😂😂😂. Ịwe gị a ga ahụwụ jị	negative
Ig_train_11145	Agbacha egwu ona n’ukwu Onye to cha, Ochere Ibe ya Ogodo ga eru Nwoke ebe oruru Ibe ya	neutral
Ig_train_11146	Okwute ndi Igbo nile https://t.co/h75oMk7PuU	positive
Ig_train_11147	@user @user @user @user @user @user @user E jideha na gi like this isuba oyibo	neutral
Ig_train_11148	#NP Jesus Bu Onye Ndu by Chief Osita Osadebe #IgboHighLifeRequest - AdaNliUkwuAnu #1047SMAFM https://t.co/HtQhxOqgpu 08092221067 08093331067	positive
Ig_train_11149	Akaraka, echi di ime.	neutral
Ig_train_11150	@user Onye nzuzu kawai! https://t.co/tAgWODvqls	negative
Ig_train_11151	@user chaiii... chukwun'm gozie gi 😘🤗	positive
Ig_train_11152	@user Kedu k'imere? Infact amam na idi nma😂😂😂😂	neutral
Ig_train_11153	@user @user @user Osino taken kwa.. With ihe aka ncha di ebube things okwaya	neutral
Ig_train_11154	Ụmụ Obiligbo kinda morning. #Culture. Igbo na-atọ ka mmanụ aṅụ.	positive
Ig_train_11155	Oji nwayo anaghi emeru ahu https://t.co/dF8awHzTrO	positive
Ig_train_11156	@user Celibacy gbuo gi there	negative
Ig_train_11157	@user 😁😁😂 Ogo aburo kwa nke obele.	neutral
Ig_train_11158	@user Eeye! 🤣🤣 uwe ulo akwukwo sekondiri mu.	neutral
Ig_train_11159	Taa bụ ụbọchị ncheta ọmụmụ m😊😊😊 https://t.co/Pzl6ttahHm	neutral
Ig_train_11160	@user Isi gi ebe afụ. Onye uwa🙄🙄🙄	negative
Ig_train_11161	@user Nwanne hapugodi flat tummy.. Taa something maka ndu gi o	neutral
Ig_train_11162	Udo diri gi nna 🙌 https://t.co/bLyeRJqk0F	positive
Ig_train_11163	Onye kwe, chi ya ekwe! 😃	positive
Ig_train_11164	Ajo Ndu atoka nwanne!!!	negative
Ig_train_11165	@user Ala Owerri kara gị mma, ụrụ dị ya😉	neutral
Ig_train_11166	Ndi nke'm. Udo diri unu😘😘😘😘😘😘 https://t.co/w9g66GF4Bc	positive
Ig_train_11167	So Ala ebe niiine https://t.co/glZKF55Xyr	neutral
Ig_train_11168	@user @user Bia Nwayi Anambra! Ibu onye nsogbu. Zuzurusieba puo.	negative
Ig_train_11169	Chukwu n'enye karia onye obula ""God gifts more than very body"" https://t.co/D3W13VVV8I ☝️☝️☝️☝️ 🖤🖤🎹🥁🎤🎸🎺💜💜 @user Enugu, Nigeria https://t.co/2y34VrlWu0	positive
Ig_train_11170	🎧Now on: kwokiri dance @user #k'anyinoria na oge ndigbo @user @user	neutral
Ig_train_11171	Ndi Igboamaka😘Anyi bu ndi meme na ndi obiocha 🙌🙌 Ndi igbo ekene mu nuuu	positive
Ig_train_11172	@user 😂😂😂😂😂😂 mgbe ibiara Lagos	neutral
Ig_train_11173	Priest: Andy kedu onye ifuru na anya? Andy: O nwuye Preist: i ga akpo tara anyi ya. https://t.co/sZY8XVxaMb	neutral
Ig_train_11174	Chuckwu gozie gi Nwanyi oma https://t.co/uzytyuB5GF	positive
Ig_train_11175	@user @user Ada anyi, secure the chaa na oge adiro! 💞💞 #BornHustlers	neutral
Ig_train_11176	@user Guyyyyy umunwanyi na aracha ike Asiwaju	negative
Ig_train_11177	@user Lol. Nekwa nke gi 🍝🍝🍝🍝	neutral
Ig_train_11178	Ehihie ọma, nweta Ponmo maka ofe gị nke Ogbono. Onụahịa: ₦400 - 10 pieces ₦600 - 12 pieces A paint bucket - ₦7000 ½ paint bucket - ₦3500 #ponmo #Foodie #foodvendor #9jadelicacies #DriedPonmo #PonmoAlata #naijamarketplace https://t.co/z04g8kxqKU	neutral
Ig_train_11179	Were eze nwanyi a, weta ha ebe a. https://t.co/SjbPPYSBbk	neutral
Ig_train_11180	Onye kwe, Chi ya ekwe. Ọsụkọsụ nwa mkpi is not a virtue.	neutral
Ig_train_11181	@user Ya bia ozugbo biko. Ike gwuru m 😩	negative
Ig_train_11182	Eji zí ahụhụ ama ịsị? https://t.co/gyYf6r9NPI	neutral
Ig_train_11183	@user Hahahahah. Daalu shinne ezigbo nwa nne m	positive
Ig_train_11184	@user @user @user @user @user @user @user @user @user Mechie gi onu https://t.co/chgKZtPKBP	negative
Ig_train_11185	@user @user @user @user @user @user Ara gbawapu gị isi. Okombi	negative
Ig_train_11186	@user Ndi nzuzu!! Nigerians get problem oo!!	negative
Ig_train_11187	@user Jisikwa ike oo Nwannem	positive
Ig_train_11188	@user 😂 😂 😂 biko I want to be weak sometimes. Ọ gịnị dị bụ ife nkea	negative
Ig_train_11189	@user Were mmiri oku saa ahu	negative
Ig_train_11190	@user I'm not understanding... Chukwu dozie zi okwu.	positive
Ig_train_11191	@user @user Arụsị go'm ọrụ izu nyelum odogwu emesi zia kà ànyị fu ná ógbè	neutral
Ig_train_11192	Gi ihunanya m 💪💪💪	positive
Ig_train_11193	@user @user God when piawa gi anya ebea 🤣🤣	negative
Ig_train_11194	#NP i celebrate @user #oge ndi igbo @user	positive
Ig_train_11195	@user Ututu oma nurse isi	positive
Ig_train_11196	@user @user @user 😂😂😂😂😂😂😂😂.....anyi kwu GI nazu	positive
Ig_train_11197	@user @user Iwe na ewe gi o! 😄🤣😂 Or Ozoemena. Kanyinayochukwu. Uwaezuoke	negative
Ig_train_11198	@user @user Ejirom gi aka my Love.	negative
Ig_train_11199	@user Onye ọcha, hapụkwa ndị Naija na esemokwu ha, kwuru na etiti	neutral
Ig_train_11200	@user Agidi and Akamu like you claiming Agu as in 🦁 Lion, I bu onye asi.	negative
Ig_train_11201	Daalu nu Ezigbote mmadu https://t.co/DhQjmFNYFt	positive
Ig_train_11202	Ndi ara juru na dis irritating country	negative
Ig_train_11203	@user @user @user @user @user @user @user @user @user @user @user Ejere m bee unu tata, ebe nke Hon. OPIAH, udodiri gị.. Kfb	neutral
Ig_train_11204	Sombori should ask isi shampoo maa oga ele gate ahu otinyelu na bridge elee Cos munwa digodu interested izuu the gate🙄🙄 cc @user l	neutral
Ig_train_11205	#1stService ♫♫ Otua ka Chineke anyi di eh Resp : Agidigba eh eh eh Agidigba eh ♫♫ #ThanksgivingService #PriestofPraise	positive
Ig_train_11206	@user @user @user @user @user @user @user @user Ograduate go from Top 10 ooh, ebe ona agazi bu Don Tobis Nnewi ebe onu ihe na ebelu ya ego..	neutral
Ig_train_11207	Nke anyi ji ka.. Joyful #Joel @user Lagos Ikeja https://t.co/wpfO0jDNTK	positive
Ig_train_11208	@user Ịdị ike nna	positive
Ig_train_11209	@user Lol d kpakpando aburokwa asa o. Okwa nwoke mana i fugodi page ya ehn 😩. Ife m bu uzo wee fu	neutral
Ig_train_11210	@user @user 😂😂😂😂😂😂😂😂 afọ mụ ooo 😂😂😂🤣🤣	negative
Ig_train_11211	Uche gi di ya nnem ♥️♥️ https://t.co/WlMdKxlXD5	positive
Ig_train_11212	@user @user @user Ọ ka mụ tụọ ya iche?? 🙄	neutral
Ig_train_11213	@user Okenye ọkụ na agba be ya ọ na achụ oke. Tụfịakwa!	negative
Ig_train_11214	Even ụmụ nwanyị Ama JK ga gbanyere gị film na 3k inoro hia eti ka ewu nọ na ọkụ🔥	negative
Ig_train_11215	@user @user @user @user @user @user @user @user Daadiii osa lu go ọkụ 🔥🔥	negative
Ig_train_11216	@user Amen Daalụ nwanyị ọma	positive
Ig_train_11217	@user @user @user @user Lmao please Odi egwu o 😂😂😂	negative
Ig_train_11218	@user @user Imechie ụzọ a, agam esi ụzọ ọzọ banye. ogom nwoke	neutral
Ig_train_11219	@user Ha nwere ndịkwaya n'uju.	neutral
Ig_train_11220	@user @user @user @user @user @user @user @user @user @user @user @user E mesịa I gwa ànyị ébé ọ ga bụ kà anyị kponie ịsị élú....... https://t.co/WbOhGZhMFC	neutral
Ig_train_11221	Maka chukwu, no excuse oh 🤷🏾‍♂️ https://t.co/Nzdo43E0mo	neutral
Ig_train_11222	@user Calm down make God use you ooh... Afuronum gi unya ahu akakwalum iji anu ezi meruo gi ahu sef 😁😁	neutral
Ig_train_11223	@user O wu esi okwu...!!😄	negative
Ig_train_11224	Johnbull “Ogbu-n’igwe” Wike. https://t.co/DOZlYoZqXp	neutral
Ig_train_11225	@user Ike dị thing gwụrụ mmadụ.	negative
Ig_train_11226	@user I bu nno nsogbu 😂	negative
Ig_train_11227	@user @user @user @user @user @user @user @user @user Ịke gwụrụ..... Ọkwá ndị ga eweta dị money na £&amp;$ biko	negative
Ig_train_11228	@user Correct one òñýe iberibe	negative
Ig_train_11229	@user Ogechi onye ori 😂	negative
Ig_train_11230	@user Udo di na obodo gburugburu	positive
Ig_train_11231	😂😂😂😂😂😂😂😂 Okwa a no'm onwe'm o bia chota'm! https://t.co/pMzkoioScv	neutral
Ig_train_11232	NP MY LIFE OSALUGO OKU @user @user @user @user //#NITECRUISE with @user //#MidWeekTurnt #HBD #ODOGWU	negative
Ig_train_11233	@user Mkpụrụ onye kụrụ ka ọ ga-aghọrọ.	neutral
Ig_train_11234	Okorobia di mma Agama turu gi mma mma 🎶 #RCICService #Praise #Worship #Sunday	positive
Ig_train_11235	Okwu nke osegburuwa https://t.co/WfIxWlPCKM	neutral
Ig_train_11236	Happiest birthday nollywoodfinest Chukwu gozie gi mma mma, birikwa. @user Lagos, Nigeria https://t.co/dzpLfQLSgt	positive
Ig_train_11237	Ọsọ ndị owe ndị. That's the human reality. https://t.co/baG6E9SpNf	neutral
Ig_train_11238	@user Nsogbu adiro, your ward fa adịkwa nu mmadụ ole	neutral
Ig_train_11239	#WaybackWednesday&lt;&lt;&lt; #InTheMix💿 w/ @user 🎶🎵#NP🔊 Kpo Kpo Di Kpo - @user Listen live🌍 here👇🏾 https://t.co/53wEDBfaur #PoweredToExcel #MaskUpAkwaibom 😷 https://t.co/CU7tvyq26K	positive
Ig_train_11240	@user Hahaha nsogbu adiro	positive
Ig_train_11241	@user Amarọkwa m ihe ị na ekwu maka ya 🤷	negative
Ig_train_11242	@user @user Ọkwa i bido ọzọ https://t.co/iKCKYDBXfq	neutral
Ig_train_11243	@user Nwoke ukwu! Udo diri gi.	positive
Ig_train_11244	Rijuo nsi afo Diokpa, asiziegi gbabazienu ofu ogori?? Kedu maka nwunye gi na umu gi?? https://t.co/XUQ17f5jt0	negative
Ig_train_11245	@user @user He can't it's that simple Maka na ikuku bụrụ ọzọdingba na ofu agụ na oga ebu ya n'ike	neutral
Ig_train_11246	@user No o. Mmadụ kwesiri ị kuziri nke a, onye nkuzi.	neutral
Ig_train_11247	Someone point me to Odumeje’s Fanclub 😰😰 Anam a siri jai Chukwu Umu Odumeje ana siri jai 🤭🤭	neutral
Ig_train_11248	Obodo adighị eko, bụrụ ụgbọgụrụ. #truism https://t.co/1uQPRHdfAe	neutral
Ig_train_11249	Happy birthday nwa Enugu, ndi wa wa,@user God bless you	positive
Ig_train_11250	@user Lol 😂 Adikwa free oh! Buh, o ndi nkem	positive
Ig_train_11251	Cheta Ebe Isi!.....	neutral
Ig_train_11252	@user @user @user @user @user @user @user @user I chọrọ I go oroma?	neutral
Ig_train_11253	@user Mmiri otu umu Owerri buzikwa your skincare routine. I see! 🧐	neutral
Ig_train_11254	@user @user Oyah comman collect otu okwa nkwobi	neutral
Ig_train_11255	Nwanne onye isi unu na eme ofuma https://t.co/urmibQG7Id	positive
Ig_train_11256	Onweghi Onye Na e representi Nigeria 😥 https://t.co/1FsqraLh2T	negative
Ig_train_11257	@user Anyi aga ajụ onye?	neutral
Ig_train_11258	@user Agadi anaro agba ọsọ na egwu ọ ma agba	neutral
Ig_train_11259	Chukwu goziwerem gi Nwoke Oma https://t.co/SDRNRIwL3T	positive
Ig_train_11260	@user @user @user @user @user 🤣🤣🤣🤣 Ka m gbuo mmadu	negative
Ig_train_11261	Okike kere uwa goziwerem gi https://t.co/tljcI3zfij	positive
Ig_train_11262	Chukwu agozi go gi ft. Dremo is still my best version of all the Chukwu agozi go gi versions	positive
Ig_train_11263	@user @user @user @user Nsogbu adiro my senior man	positive
Ig_train_11264	@user @user Ahn. Achogi m ibanye nsogbu Plis dear	negative
Ig_train_11265	@user @user @user Okwa soso onye ala oh	negative
Ig_train_11266	#MakeUnaWakeUpShow with @user @user @user #Np Onye Ije-@user ft @user #TrendTuesday	neutral
Ig_train_11267	Nri ndi nna https://t.co/vbqAvqhCpZ	neutral
Ig_train_11268	NP ""Nnukwu Azu"" - @user - #DTS with @user	neutral
Ig_train_11269	@user The woman allowed it. Ha rie jụọ nsị ọnụ	negative
Ig_train_11270	@user Ndị ife na-eme n'isi	neutral
Ig_train_11271	@user @user Onye Oke Ozu, biko meperem uzo, anom na gate. Ndi locked akkant.	neutral
Ig_train_11272	@user Ha na asukwa Igbo nke oma. Mana Anyi ji bekee n'ekwu Okwu maka ndi na-anaghi aghota okwu Igbo n'ekiri ihe nkiri Nkea. Dalu	neutral
Ig_train_11273	Asin. Ike gwuru https://t.co/mfPwXYPcGl	negative
Ig_train_11274	#EzeNwanyiImoState #EziNwanyi #HighPriestess #ProudlyIgbo Ututu oma umu Chineke.... ya gazie’unu na ubochi ta.... ka udo nonyere unu... unu ga pu Na udo, lobata Na udo... Ngozi ga nonyere unu... Isee!! https://t.co/jhG2BttnT3	positive
Ig_train_11275	@user Chai ! Onye Oma. Nwanne mmadu Ogo’m	positive
Ig_train_11276	@user @user @user @user @user @user @user @user A marọ zim ife ọzọ ọ chọrọ. Ị gbalịgo! 😂	negative
Ig_train_11277	@user @user @user @user Festus onye ok’iwum ji olu n’aka m kpo Prof n’ekwenti o ba voicemailu Sagay kwanu? O gbam a lu kwaghim Ngwa nu o bulu na i ga bu dim nke ibua, nodu n’akuku(side nigga), na mkpuke, zo e zo...ngwanu, mee ngwa	neutral
Ig_train_11278	okwukwe m wuru n'elu Kraịst, nkume siri ike m kwụsiri ike.	neutral
Ig_train_11279	@user @user @user @user @user @user O echichi k’anyi na echi gi... turu ugo!	positive
Ig_train_11280	Nne,okwa I lota ife ni m gwa gi mgbe ni? Ya digi n’obi.	neutral
Ig_train_11281	Anya fulu Ugo ñulialu Ugo makana adighi afu Ugo kwadaa. Onye fulu afo #2017 kene Olisa makana obi ebele ya enweghi njidebe. 2017. Afo oma!	neutral
Ig_train_11282	@user Kele kwo ni'm onye nkei o. Oma ka zi nmaa..😅😅😅	neutral
Ig_train_11283	Ndaghachi azu n’ime mmadu ka agbaghachiri site na mgbaputa nke malitere na mbilite n’onwu nke Kraist. Ezi Ista.	neutral
Ig_train_11284	@user Ibolachi, Otutu oma! ✌️	positive
Ig_train_11285	@user Ana esi ya na oku?	neutral
Ig_train_11286	@user @user @user @user @user @user @user @user @user @user @user Akajiugo! Daalụ onye m.	positive
Ig_train_11287	Omo ndi awusa ah (Hausa) ga egbu mmadu o. 😫 https://t.co/ZkxTeZBlEz	negative
Ig_train_11288	Adim Ngozi na etiti umu nwoke Nile, ezigbo aha m bu Ada Nkanu gburugburu!!! The Mic goddess 07019993471 @user Enugu, Nigeria https://t.co/vXhI5beEPH	neutral
Ig_train_11289	Ka ubochi mara anyi ma oh 🙏 https://t.co/uKpPkOvTgB	positive
Ig_train_11290	Lmao niggas just inventing words now. Lying it's Italian. Kee nke bu Spaghetti Arabanko? Ha siri the Spaghetti ebe anyi na eri ngwo? Ebe anyi na anwu nkwu? TAXI DERIVERS! DANFO DERIVERS! KEKE NAPEPE! OKADA PEOPLE! Arabankooooo https://t.co/Pcm70zaiQd	neutral
Ig_train_11291	@user @user @user @user @user @user @user @user @user @user @user Nwa ọma daalụ ri nne	positive
Ig_train_11292	LORI IRO! IRO PO! EZIGBO IRO GBARA AGBA!!😂 https://t.co/qp0koyGBh3	negative
Ig_train_11293	@user @user @user @user @user @user @user @user @user @user @user @user @user 😂😂😂😂 kedu mgbe ataa cake gị?	neutral
Ig_train_11294	Onye di ka gi, O Chineke.	positive
Ig_train_11295	Ndewo nwanyi ọma @user. O nkea ọ wụ nke Osigwe?	positive
Ig_train_11296	Asa ọbula n gafere, m si ya Hi, nne Kee way... Ndị a ga sunye kwa m na nsogbu. Ahhh https://t.co/Fkm7zAM5ef	negative
Ig_train_11297	Ọ dighi ọnwunwa ọ bula nwaworo unu ma-ọbughi nke madu nānagide: ma Chineke kwesiri ntukwasi-obi, Onye nāgaghi-ekwe ka anwa unu kari nke unu puru inagide; kama n'oge ọnwunwa ahu Ọ gēme kwa uzọ nb͕apu, ka unu we nwe ike inagide ya. 1 NDI KỌRINT 10:13 https://t.co/iLALAK6Na9 https://t.co/YGt47MlvcS	neutral
Ig_train_11298	@user Make person just ready money for hand adịghị ama ma ndị chọrọ égo emergency	neutral
Ig_train_11299	@user @user O nwere ntị?	neutral
Ig_train_11300	@user Idigodi mbada ocha. M'kpa avu gi, ofu aji adiro ya. 😊😊😊	neutral
Ig_train_11301	@user I meela. Mba, e nwebeghi m ha ugbu a	neutral
Ig_train_11302	It’s alcoholic and nuclear masculinity.. Ajuju ndi ala https://t.co/4pPdnEyAQq	negative
Ig_train_11303	Yoba Chukwu... Kpe be ekpele; K'anyi di ndu, K'anyi ka n""ka, Cha Isi awö... 🙏	positive
Ig_train_11304	@user 🤣 🤣 🤣 Ọkwa enye go mụ gị address	neutral
Ig_train_11305	Isi gbawa kwa gi 😁 https://t.co/kmWLlVI29q	negative
Ig_train_11306	# NP bia nomso @user # oge ndi igbo# @user @user @user	neutral
Ig_train_11307	@user Nne ike a gwu go'm	negative
Ig_train_11308	@user Nkita miwaa gi onu	negative
Ig_train_11309	Jesus odironye di kagi Jesus odironye di kagi Jesus odironye di kagi Onye eeee Onye eehh Jesus odironye di kagi #TheDNAofGodSeries	positive
Ig_train_11310	@user @user @user @user @user @user @user @user @user @user Oro gi na chor afa e'gi ata ugba na Abacha. 😂😂😂	neutral
Ig_train_11311	E dey our handbook..... Y'all will not understand it... O di omimi..... Okariri uche nghota..... https://t.co/2JHaoJXq6m	neutral
Ig_train_11312	Ada eji aga mba! https://t.co/qNFQeHwulD	positive
Ig_train_11313	@user Happy birthday nwanne Chukwu Gozie Gi!!!	positive
Ig_train_11314	Onye Nze, ndewo. Ekene diri gi ooo, Chukwu Abiama, Alaigbo gozie gi ooo. Mala na I bu ezigbo Nwa afo. https://t.co/YUArMfeqRa	positive
Ig_train_11315	@user @user @user Nke unu ka mma..	positive
Ig_train_11316	Miss IMO. Mbu so mma. Mbu so ogologo. 😍😍	positive
Ig_train_11317	“Egbe belu ugo belu, nke si ibe ya ebelu ka nku kwa ya.” “Let the kite perch and let the eagle perch too, if one says no to the other, let its wing break.” 🪐🌏🦾🪝 Ututuoma Umuigbo... https://t.co/JDjmJ8WjHW	positive
Ig_train_11318	@user Ijele 1 nah Uwa niile. God bless. We meuveeee	positive
Ig_train_11319	@user Nwanyi Anambra di sharp 😍	positive
Ig_train_11320	@user @user @user @user @user Biko nu, ka anyi gbasa ozi aa https://t.co/XnRHO9KMzv	neutral
Ig_train_11321	🤣🤣🤣🤣...Ndi ara akaria la na uwa ke. https://t.co/ktZK0w5gGX	negative
Ig_train_11322	@user Prince nyere onwe ya sense 😂🤣	neutral
Ig_train_11323	@user Nna di ebe ino?	neutral
